source_row_number,pdf_page,department,office,official_mechanism_code,official_issue_field_code,program_name,program_description,partner_kind_code,partner_name,period,project_cost_thousand_jpy,planning主体,implementation主体,included_r10_relation_id,included_r10_amount_id,coverage_status,interpretation_limit
312,44,保健医療介護 部,南部保健所,9,1,難病療養者支援関係 者研修会,管内市町村及び支援関係者が、災害時対 応について学ぶことで、在宅において人工 呼吸器を要する状態にある療養者(児)及 び家族の自助を支援できるようになる,1,認定NPO法人アンビ シャス,R6.7.19 ～ R6.7.19,12,行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
313,44,保健医療介護 部,南部保健所,9,1,小児慢性特定疾病・指 定難病学習会及び交 流会,療養者（児）およびその家族に対して在宅 での電源確保についての情報提供や、療 養者（児）及び家族相互の交流や情報交 換の機会を設けることにより、対象者が在 宅で必要な電源や災害対策について理解 し、災害に備え適切な対応がとれるように なることを目的とする。,1,認定NPO法人アンビ シャス,R7.2.4 ～ R7.2.4,12,行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
314,44,保健医療介護 部,高齢者介護 課,1,1,沖縄県介護実習・普及 センター運営事業,介護機器の普及を図るとともに、県民の健 康増進に資するため、高齢者の介護研 修・実習の実施、県民に対する介護意識 の啓発及び介護機器の展示・相談等を実 施する。,4,社会福祉法人沖縄県 社会福祉協議会,R6.4.1 ～ R7.3.31,"11,888",行政,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
315,44,保健医療介護 部,高齢者介護 課,1,1,介護支援専門員資質 向上事業,介護支援専門員の専門職としての資質の 維持・向上を図るため、「介護支援専門員 資質向上事業の実施について」（H26.7.4老 発第0704第2号厚労省老健局通知）に基 づき、法定研修を体系的に実施する。,3,一般社団法人沖縄県 介護支援専門員協会,R6.4.1 ～ R7.3.31,"46,652",一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
316,44,保健医療介護 部,高齢者介護 課,1,1,主任介護支援専門員 フォローアップ研修事 業,主任介護支援専門員に求められる相談業 務、介護支援専門員の指導・教育等の能 力の向上、また法定研修において講師及 びファシリテーターを担う者を養成する研 修を実施する。,3,一般社団法人沖縄県 介護支援専門員協会,R6.4.1 ～ R7.3.31,"1,772",一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
317,44,保健医療介護 部,高齢者介護 課,1,1,介護人材キャリアアッ プ研修支援事業,保健・医療・福祉・介護サービス分野に従 事する中堅職員や介護サービス分野への 再就業を希望する者で、介護支援専門員 の資格取得など、適切なキャリアパス、ス キルアップを促進するための研修を実施 することで、介護人材の安定的な定着を図 る。,4,社会福祉法人沖縄県 社会福祉協議会,R6.4.1 ～ R7.3.31,"6,708",一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
318,44,保健医療介護 部,高齢者介護 課,1,1,多職種連携ケアマネジ メント研修事業,地域包括ケアシステムの構築の一端を担 うことを目的とし、多職種間におけるケアマ ネジメントへの理解と、連携の強化を図る 研修を実施する。,3,一般社団法人沖縄県 介護支援専門員協会,R6.4.1 ～ R7.3.31,"1,172",一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
319,45,保健医療介護 部,高齢者介護 課,1,1,沖縄県認定調査員等 研修事業委託,要介護認定の適正な実施に資するため、 認定調査員、介護認定審査会委員及び主 治医等に対して研修を実施する。,3,一般財団法人福祉 サービス評価機構,R6.9.27 ～ R7.3.31,"1,260",一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
320,45,保健医療介護 部,高齢者介護 課,1,1,介護職員処遇改善加 算等の取得促進支援 事業,介護サービス事業所にたいし、賃金改善 に充てることを目的とする「介護職員処遇 改善加算」及び「介護職員等特定処遇改 善加算」の取得要件等整備に係る支援を 行うことで、介護人材の処遇改善を図る。,2,公益財団法人介護労 働安定センター沖縄 支部,R6.4.24 ～ R7.2.28,"2,816",一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
321,45,保健医療介護 部,高齢者介護 課,1,1,高齢者権利擁護推進 員養成研修,介護保険施設、事業所等において指導的 立場にある者を 対象に、「高齢者虐待の 防止、高齢者の養護者に対する支援等に 関する法律」の趣旨の理解及び利用者の 権利擁護の視点に立った介護に関する実 践的手法を修得させ、介護現場での権利 擁護のための取組を指導する人材を養成 するための研修を実施する。,4,一般社団法人沖縄県 社会福祉士会,R6.7.26 ～ R7.3.31,"1,690",行政,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
322,45,保健医療介護 部,高齢者介護 課,1,1,沖縄県看護実務者研 修事業,介護施設の看護職員を対象として、高齢 者が尊厳を保持し、自立した日常生活を営 むことができるよう支援するための実践 的、専門的手法を習得し、高齢者の権利 擁護のために必要な援助等を地域におい て実践できる人材を養成するための研修 を実施する。,2,公益社団法人沖縄県 看護協会,R6.8.1 ～ R7.3.31,655,行政,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
323,45,保健医療介護 部,高齢者介護 課,1,1,沖縄県看護職人材育 成研修事業,介護施設等に勤務する看護職員を対象 に、高齢者ケアに必要な知識及び技術を 修得させ、看護実践能力の向上を図ること 目的とした研修を地区別に実施する。,2,公益社団法人沖縄県 看護協会,R6.4.15 ～ R7.3.31,"2,730",行政,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
324,45,保健医療介護 部,高齢者介護 課,1,1,沖縄県地域密着サー ビス外部評価調査員 養成研修事業業務委 託,沖縄県地域密着型サービス外部評価実施 要綱に基づき、グループホーム事業者に 対する外部評価を行う評価調査員の新規 養成研修を行う。,3,一般財団法人福祉 サービス評価機構,R6.10.21 ～ R7.3.31,"1,000",一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
325,45,保健医療介護 部,高齢者介護 課,1,1,沖縄県地域密着型 サービス外部評価調 査員養成研修事業業 務委託,沖縄県における地域密着型サービス外部 評価制度の推進及び円滑な実施を図るた め、本制度における評価事務を実施する 現任評価調査員に対するフォローアップ研 修を行う。,1,特定非営利活動法人 介護と福祉の調査機 関おきなわ,R7.1.6 ～ R7.2.28,285,一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
326,46,保健医療介護 部,高齢者介護 課,1,1,沖縄県看護指導者養 成研修事業,介護施設において看護の指導的立場にあ る者を対象として、高齢者が尊厳を保持 し、自立した日常生活を営むことができる よう支援し、権利擁護に必要な援助等を行 うための専門的知識・技術を習得させるた めの研修を実施する。,2,公益社団法人日本看 護協会,R6.5.17 ～ R7.3.31,100,行政,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
327,46,保健医療介護 部,高齢者介護 課,1,1,介護サービス情報の 公表に係る調査業務 委託,介護サービス情報の公表制度の実施によ る介護サービス全体の質の向上並びに利 用者による主体的な選択ができる環境等 の実現に資するため、事業者による公表 内容の確認のための調査を行う。,1,特定非営利活動法人 介護と福祉の調査機 関おきなわ,R6.12.13 ～ R7.3.31,"1,960",一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
328,46,保健医療介護 部,高齢者介護 課,1,16,介護役職者向けマネ ジメント研修事業,介護施設等の経営者及び役職者を対象 に、将来を見据えた経営・組織戦略の構築 及び多様な人材の確保・定着に資するた めの研修事業を実施する。,3,一般社団法人 沖縄 県中小企業診断士協 会,R6.4.19 ～ R7.3.31,"3,999",行政,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
329,46,保健医療介護 部,高齢者介護 課,1,1,サービス提供責任者 適正実施研修,サービス提供責任者に求められる適切な アセスメントや、それに基づく訪問介護計 画作成、訪問介護員の指導・教育等の能 力の向上を図るための研修を実施する。,3,一般社団法人 沖縄 県介護福祉士会,R6.4.1 ～ R7.3.31,"1,246",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
330,46,保健医療介護 部,高齢者介護 課,1,1,テーマ別技術向上研 修,訪問介護事業所や介護施設等に勤める現 任の介護職員に対し、介護の現場で必要 となる知識や技術を身につけるための研 修を階層別、テーマ毎に実施する。,5,学校法人 大庭学園,R6.4.1 ～ R7.3.31,768,行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
331,46,保健医療介護 部,高齢者介護 課,1,1,外国人介護人材受入 支援事業,県内で就労する介護職種の技能実習生や 介護分野における1号特定技能外国人の 介護技能を向上させるため、日本語及び 介護技術の集合研修を実施する。,2,公益財団法人介護労 働安定センター沖縄 支部,R6.5.31 ～ R7.3.31,"2,229",行政,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
332,46,保健医療介護 部,高齢者介護 課,1,1,多職種連携ケアマネジ メント支援事業,保険者が実施する介護予防及び介護給付 にかかるケアプラン点検業務に関し、技術 的支援を実施する。,3,一般社団法人沖縄県 介護支援専門員協会,R6.4.1 ～ R7.3.31,"4,500",一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
333,46,保健医療介護 部,北部保健所,9,1,小児慢性特定疾病児 童等自立支援事業相 互交流支援事業,「きょうだい児の気持ちと関わり方」をテー マに講義や交流の場を設け参加者がきょ うだい児の気持ちを理解し関わり方を学ぶ ことや参加者同士が気持ちを分かち合うこ とで子育てに対する不安の軽減を目的と する,3,一般社団法人ちゅら まーる在宅看護セン ターはなはな,R6.6.21 ～ R6.6.21,12,行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
334,47,保健医療介護 部,北部保健所,1,7,北部保健・福祉合同庁 舎構内の除草等作業,北部保健・福祉合同庁舎構内の除草等を 行い環境の美化及び利便性の向上を図る,2,公益社団法人名護市 シルバー人材セン ター,R6.6.22 ～ R7.1.25,252,行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
335,47,農林水産部,農政経済課,1,17,農地利用集積事業費 （農業経営者サポート 事業）,農業を担う人材を幅広く確保・育成し、円 滑な就農促進を図るため、就農相談窓口 を設置し、相談対応、就農相談会等就農 等に関する情報の提供等を行う。,2,公益財団法人沖縄県 農業振興公社,Ｒ４ ～ 終期未定,"4,682",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
336,47,農林水産部,営農支援課,4,17,新農業人材育成確保 対策事業,将来農業を志す多様な人材を創出する ため、農業体験学習や相談から就農に至 るまでの道筋を支援する各種取り組を行 い、新規就農者の増加を図る。,2,公益財団法人沖縄県 農業振興公社,R4 ～ R6,"5,000",行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
337,47,農林水産部,営農支援課,4,5,産地人材ネットワーク 育成確保対策事業,農業者の高齢化、世代交代が進む中青 年農業者の早期経営強化及び産地の維 持・発展を図るため。青年農業者間のネッ トワークの拡大や熟練農業者との世代間 交流(技術継承)の取組を促進する。,2,公益財団法人沖縄県 農業振興公社,R4 ～ R6,"11,296",行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
338,47,農林水産部,営農支援課,1,5,新規畑人資金支援事 業,次世代の農業者となることを志向する者に 対して、就農前の研修を後押しする資金及 び就農開始直後の経営確立を支援する資 金を交付し、経営感覚に優れた次世代の 担い手を育成・確保する。,2,公益財団法人沖縄県 農業振興公社,R4 ～ R7,"9,121",行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
339,47,農林水産部,営農支援課,1,5,産地へ広がる総合的 病害虫管理技術普及 事業,安定的な農業生産を維持しつつ、環境負 荷や化学農薬の削減を図るため、天敵利 用技術を中心とした総合的病害虫管理 （IPM）技術の普及拡大を図る。,2,沖縄県植物防疫協会,R3 ～ R7,900,行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
340,47,農林水産部,森林管理課,2,13,沖縄県ウッドスタート 推進委託業務,森林資源の循環利用について考える機会 創出のため、保育従事者や学生を対象と した保育環境セミナーを開催するとともに、 県民の森や首里城公園において木育イベ ントを実施した。,2,特定非営利活動法人 芸術と遊び創造協会,R6.5.28 ～ R7.3.21,"2,970",一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
341,47,農林水産部,水産課,1,16,糸満漁港管理運営事 務所委託事業,糸満漁港管理運営事務所の清掃、建 物・備品の維持管理及び巡回警備等の業 務を行う。,3,一般財団法人沖縄県 水産公社,S62.4 ～ 終期未定,890,行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
342,48,農林水産部,水産課,1,16,高度衛生管理型荷捌 施設委託事業,高度衛生管理型荷捌施設の清掃、建 物・備品の維持管理及び巡回警備等の業 務を行う。,3,一般財団法人沖縄県 水産公社,R4.5 ～ 終期未定,"2,963",行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
343,48,農林水産部,水産課,1,9,漁業指導監督用通信 委託,交通安全対策基本法第４条に基づく地 方公共団体の責務を全うするため、海上 交通においての生命と財産の保護を行う 方法の一つとして、沖縄県は、無線通信業 務を行っている。本業務は、漁業指導監督 通信、気象通報、漁海況予報情報、漁業 取締の通信、海難事故、米軍演習情報以 外に、緊急事態に対する対処等の安全確 保に関する通信を行う。,3,一般社団法人沖縄県 漁業無線協会,H1．4 ～ 終期未定,"53,000",行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
344,48,農林水産部,水産課,1,9,沖合操業の安全確保 支援事業委託業務,気象や米軍訓練、航行警報等の安全情 報の受信や、事故、船員発病などの緊急 時の通信連絡に必要な高出力無線機の 整備を支援することにより、沖合で操業す る漁船の安全確保に資する。これにより本 県水産業の健全な発展と水産物の安定供 給を図る。,3,一般社団法人沖縄県 漁業無線協会,H24.4 ～ 終期未定,"2,602",行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
345,48,農林水産部,水産課,1,9,漁業指導監督用通信 委託,交通安全対策基本法第４条に基づく地 方公共団体の責務を全うするため、海上 交通においての生命と財産の保護を行う 方法の一つとして、沖縄県は、無線通信業 務を行っている。本事業は、電波法改正に より無線機器の規格が見直されたことか ら、通信を行うための機器を換装すること を目的としている。,3,一般社団法人沖縄県 漁業無線協会,R4．4 ～ R7.3,"203,266",行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
346,48,農林水産部,北部農林水 産振興セン ター農業改 良普及課,9,7,令和６年度第34回「土 壌保全の日」,農家や農業関係者を対象に、農地からの 赤土流出防止対策の実施を啓発し、農業 経営と自然保護の両立を目指す。,1,NPO法人おきなわグ リーンネットワーク,R6.6.5 ～ R6.6.5,14,行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
347,48,商工労働部,グローバル マーケット 戦略課,7,16,国際航空物流機能強 化推進事業（沖縄大交 易会開催負担金）,沖縄国際物流ハブを活用した県産品及び 全国特産品の輸出促進を図ることを目的 に、事前マッチング型においては、日本最 大級の「食」をテーマとした国際商談会で ある沖縄大交易会の開催支援に取り組ん だ。具体的には、実行委員会への負担金 支払いのほか、総会、幹事会、部会等へ の参加や事前準備のための事務調整等を 行った。,7,沖縄大交易会実行委 員会,R6.4.9 ～ R7.3.31,"62,000",一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
348,49,商工労働部,ものづくり振 興課,1,16,令和６年度バイオ関連 産業事業化促進事業 （補助事業支援）委託 業務,補助事業者にハンズオン支援を行い、技 術開発等において必要な支援を行う。,2,公益財団法人沖縄科 学技術振興センター,R6.4.16 ～ R7.3.17,"10,190",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
349,49,商工労働部,ものづくり振 興課,1,16,令和６年度健康・医療 分野を軸とした産業拠 点の形成に向けた基 本計画等検討業務,令和４年７月に策定した「バイオ関連産業 振興計画（健康・医療分野）」で位置づけら れた拠点構想に基づき、健康・医療分野を 軸とする新たな産業拠点の形成に向けた 調査を行う。,3,一般財団法人地方自 治体公民連携研究財 団,R6.9.27 ～ R7.3.28,"19,419",行政,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
350,49,商工労働部,ものづくり振 興課,1,16,令和６年度健康食品ブ ランド力強化普及支援 事業委託業務,県産健康食品のブランド力を強化し販路 拡大等を図るため、沖縄県独自の認証制 度のプロモーションや機能性食品開発支 援、県産素材のエビデンス調査・活用支援 等を行う。,3,一般社団法人沖縄健 康産業協議会,R6.4.1 ～ R7.3.14,"20,750",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
351,49,商工労働部,ＩＴイノベー ション推進課,2,16,令和６年度経済金融 活性化促進事業,北部圏域の自立的発展に向け、経済金 融活性化特別地区制度をインセンティブと した立地を促進するため、対象産業である 金融関連産業や情報通信関連産業の人 材確保や人材育成に関する取組について 支援を行う。,1,特定非営利活動法人 NDA,R6.5.1 ～ R7.3.31,"10,043",一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
352,49,商工労働部,雇用政策課,2,17,沖縄型総合就業支援 拠点形成事業,就職・雇用等に関する求職者や事業主等 の様々なニーズに対応するため、生活か ら就労までをワンストップで支援する総合 的な就業支援拠点、グッジョブセンターお きなわの管理運営を行う。,2,公益財団法人沖縄県 労働者福祉基金協会,R6.4.1 ～ R7.3.31,"59,617",行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
353,49,商工労働部,雇用政策課,4,17,高齢者雇用対策事業,高齢者の社会参加の促進及びシルバー事 業の健全な発展を図るための補助。,2,公益社団法人沖縄県 シルバー人材セン ター連合,R6.4.1 ～ R7.3.31,"13,489",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
354,49,商工労働部,雇用政策課,2,17,正規雇用化サポート事 業,正規雇用を検討している企業に専門家等 の派遣により、正規雇用の促進を図る。,3,一般社団法人沖縄県 中小企業診断士協会,R6.4.1 ～ R7.3.31,"32,702",行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
355,49,商工労働部,雇用政策課,2,17,就職困難者等就労支 援事業,長期未就労、コミュニケーション難などの 困難に直面し、本人の力だけでは個々の 支援策を的確に活用して自立することが 難しい求職者に対し、専門の相談員が個 別的・継続的な支援を行い、相談者の就 労に繋げる。,2,公益財団法人沖縄県 労働者福祉基金協会,R6.4.1 ～ R7.3.31,"108,448",行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
356,50,商工労働部,労働政策課,1,17,働く女性応援事業,女性労働者の多様な働き方を総合的に支 援することにより、働きがいをもって仕事に 取り組むことができる環境作りを推進し、 雇用の質の向上を図る。,2,（公財）沖縄県労働福 祉基金協会,R6.4.1 ～ R7.3.31,"26,635",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
357,50,商工労働部,労働政策課,1,17,労働相談事業,労働者及び使用者からの労働問題全般に 関する相談に対し、助言等を行うとともに セミナーの実施により労働関係法令に関 する基礎的知識の普及を図ることで労使 関係の安定を促進する。,2,（公財）沖縄県労働福 祉基金協会,R6.4.1 ～ R7.3.31,"20,111",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
358,50,商工労働部,労働政策課,1,17,若年無業者等職業基 礎訓練事業,若年無業者等に対し、基礎的な職業訓練 により就労に必要な知識、技能を習得させ ることで無業者状態から就労移行を図る。,8,労働者協同組合ワー カーズコープ・セン ター事業団,R6.7.1 ～ R6.10.31,"1,045",行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
359,50,商工労働部,労働政策課,1,17,若年無業者等職業基 礎訓練事業,若年無業者等に対し、基礎的な職業訓練 により就労に必要な知識、技能を習得させ ることで無業者状態から就労移行を図る。,8,労働者協同組合ワー カーズコープ・セン ター事業団,R6.11.1 ～ R7.2.28,926,行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
360,50,商工労働部,労働政策課,1,17,若年無業者等職業基 礎訓練事業,若年無業者等に対し、基礎的な職業訓練 により就労に必要な知識、技能を習得させ ることで無業者状態から就労移行を図る。,1,特定非営利活動法人 サポートセンターゆめ さき,R6.8.1 ～ R6.11.30,"3,336",行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
361,50,商工労働部,労働政策課,1,17,若年無業者等職業基 礎訓練事業,若年無業者等に対し、基礎的な職業訓練 により就労に必要な知識、技能を習得させ ることで無業者状態から就労移行を図る。,1,特定非営利活動法人 サポートセンターゆめ さき,R6.8.1 ～ R6.11.30,"2,599",行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
362,50,商工労働部,労働政策課,1,17,若年無業者等職業基 礎訓練事業,若年無業者等に対し、基礎的な職業訓練 により就労に必要な知識、技能を習得させ ることで無業者状態から就労移行を図る。,1,特定非営利活動法人 サポートセンターゆめ さき,R6.12.1 ～ R7.3.24,"1,437",行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
363,50,商工労働部,労働政策課,1,17,若年無業者等職業基 礎訓練事業,若年無業者等に対し、基礎的な職業訓練 により就労に必要な知識、技能を習得させ ることで無業者状態から就労移行を図る。,1,特定非営利活動法人 サポートセンターゆめ さき,R6.12.1 ～ R7.3.24,"2,896",行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
364,51,商工労働部,工業技術セ ンター,7,15,沖縄県商工労働部試 験研究評価会議個別 評価部会,県立試験研究機関が実施する研究課題及 び研究事業体系等について、有識者等 （外部専門家）が評価を行う。,2,公益社団法人沖縄県 工業連合会,H25 ～ 終期未定,22,行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
365,51,商工労働部,工業技術セ ンター,8,15,未来の科学の夢絵画 展（県内展）審査会,未来の科学や発明の夢を、自由な発想に よって絵に表現し、子供達の科学的な探 求心と想像力の伸長を図ることを目的に、 審査会を開催する。,3,一般社団法人沖縄県 発明協会,終期未定,0,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
366,51,商工労働部,工業技術セ ンター,8,16,観光土産品認定審査 会,観光土産品の表示の適正化を図るため、 県内の観光土産品の認定審査会を実施す る。,3,沖縄県観光おみやげ 品公正取引協議会,終期未定,0,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
367,51,商工労働部,工業技術セ ンター,6,16,沖縄県溶接技術競技 会,沖縄県の溶接作業に携わる技能者の技術 向上と県内溶接技術の振興を図ることを 目的に技術を競う,3,一般社団法人 沖縄 県溶接協会,S47 ～ 終期未定,0,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
368,51,商工労働部,工業技術セ ンター,8,16,溶接技能者評価試験,鋼構造物製作時の溶接作業に従事する技 能者の資格を認証するための評価試験,3,一般社団法人 沖縄 県溶接協会,S47 ～ 終期未定,0,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
369,51,商工労働部,工業技術セ ンター,5,15,高校生ものづくりコン テスト沖縄県予選大会 （溶接競技部門）,高校生の溶接技術の習得およびその向上 を図ることを目的に、同一の課題で技術を 競う,8,沖縄県工業教育研究 会,H22 ～ 終期未定,0,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
370,51,商工労働部,工芸振興セ ンター,2,16,高度工芸技術者養成 事業,織物・紅型・漆芸・木工芸の各分野におけ る工芸技術者等に対して技術研修を行 い、工芸産業を担う高度な技術を持った中 核人材の育成を図る。,1,特定非営利活動法人 沖縄県工芸産業協働 センター,R6.4.1 ～ R7.3.31,"30,012",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
371,51,商工労働部,工芸振興セ ンター,2,16,金細工工芸縫製研修 事業,既存の織物など伝統工芸品における二次 加工技術としてニーズが高い、工芸縫製 及び近年市場ニーズが高い金細工に関す る技術者を育成する。,1,特定非営利活動法人 沖縄県工芸産業協働 センター,R6.5.7 ～ R7.3.26,"7,513",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
372,52,文化観光ス ポーツ部,観光振興課,1,4,令和６年度国内需要 安定化事業委託業務,国内観光客の安定的かつ継続的な確保に 向け、航空会社等との連携により各就航 地等で戦略的な観光プロモーション活動を 展開し、沖縄観光客のリピーター化を促進 するとともに、沖縄観光需要の新規創出等 につながる取組みを実施する。,3,（一財）沖縄観光コン ベンションビューロー,R6.4.1 ～ R7.3.31,"181,696",行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
373,52,文化観光ス ポーツ部,観光振興課,1,4,令和６年度沖縄観光 誘致対策事業委託業 務,沖縄県への誘致促進を図るため、国内外 での誘客プロモーション及び観光関連業 界・団体と連携し、各種取組を実施する。,3,（一財）沖縄観光コン ベンションビューロー,R6.4.1 ～ R7.3.31,"70,255",行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
374,52,文化観光ス ポーツ部,観光振興課,1,4,沖縄観光人材不足緊 急対策事業,観光事業者の収益力を向上させるため に、デジタル技術を活用し、業務効率を高 め、顧客体験の満足度を図ることで、沖縄 観光の持続可能な発展を促進する。,3,観光事業者収益力向 上サポートコンソーシ アム（（一財）沖縄観 光コンベンション ビューロー、（一財）沖 縄ITイノベーション戦 略センター） ※共同企業体,R6.4.1 ～ R7.3.31,"75,169",行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
375,52,文化観光ス ポーツ部,観光振興課,4,4,観光情報基盤構築事 業,観光客が利用する検索サイト等において、 観光客が必要とする公共交通機関や観光 施設等の情報が掲載出来るように、必要 な観光情報を整理し、オープンデータとし て提供する。,3,一般社団法人OTTOP,R6 ～ R9,"4,540",一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
376,52,文化観光ス ポーツ部,観光振興課,1,4,フィルムツーリズム推 進事業,映像コンテンツを通して沖縄の認知度、好 意度及び来訪意欲を高め、誘客を促進す るための経費,3,一般財団法人沖縄観 光コンベンション ビューロー,R6.4.1 ～ R7.3.31,"29,161",行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
377,52,文化観光ス ポーツ部,観光振興課,4,4,観光情報基盤構築事 業,観光客が利用する検索サイト等において、 観光客が必要とする公共交通機関や観光 施設等の情報が掲載出来るように、必要 な観光情報を整理し、オープンデータとし て提供する。,3,一般社団法人OTTOP,R6 ～ R9,"4,540",一緒に,一緒に,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
378,52,文化観光ス ポーツ部,観光振興課,1,4,令和６年度国内需要 安定化事業委託業務,国内観光客の安定的かつ継続的な確保に 向け、航空会社等との連携により各就航 地等で戦略的な観光プロモーション活動を 展開し、沖縄観光客のリピーター化を促進 するとともに、沖縄観光需要の新規創出等 につながる取組みを実施する。,3,（一財）沖縄観光コン ベンションビューロー,R6.4.1 ～ R7.3.31,"181,696",行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
