partner_display_label_id,partner_name_display_alias_machine,source_row_count,raw_source_literal_variant_count,department_count,mechanism_count,issue_field_count,dominant_mechanism_code,dominant_mechanism_label,department_names,mechanism_codes,issue_field_codes,source_row_numbers,contains_official_composite_cell,identity_status,interpretation_limit
S002PL259,公益社団法人青年海外協力協会沖縄事務所,1,1,1,1,1,2,提案型公募による委託,文化観光スポーツ部,2,11,435,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL260,令和6年度ウチナージュニアスタディー事業に係る共同企業体(公社)青年海外協力協会沖縄事務所、東武トップツアーズ(株)沖縄支店,1,1,1,1,1,2,提案型公募による委託,文化観光スポーツ部,2,11,436,yes,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL261,(公財)沖縄県国際交流・人材育成財団,1,1,1,1,1,4,補助,文化観光スポーツ部,4,11,437,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL262,令和6年度長野県への生徒派遣交流事業共同企業体(公社)青年海外協力協会沖縄事務所、東武トップツアーズ(株)沖縄支店,1,1,1,1,1,2,提案型公募による委託,文化観光スポーツ部,2,11,438,yes,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL030,特定非営利法人おきにゃあわんネットワーク,1,1,1,1,1,4,補助,環境部,4,19,44,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL265,一般財団法人建築コスト管理システム研究所,1,1,1,1,1,1,委託,土木建築部,1,14,445,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL266,一般財団法人建設物価調査会,1,1,1,1,1,1,委託,土木建築部,1,14,448,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL031,PIPS,1,1,1,1,1,4,補助,環境部,4,19,45,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL268,一般社団法人沖縄しまたて協会,1,1,1,1,1,2,提案型公募による委託,土木建築部,2,17,452,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL269,特定非営利活動法人蒸暑地域住まいの研究会,1,1,1,1,1,1,委託,土木建築部,1,7,459,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL032,石垣しっぽの会,1,1,1,1,1,4,補助,環境部,4,19,46,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL270,特定非営利活動法人沖縄県建築設計サポートセンター,1,1,1,1,1,2,提案型公募による委託,土木建築部,2,3,460,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL271,公益社団法人沖縄県建築士会,1,1,1,1,1,1,委託,土木建築部,1,8,461,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL272,公益社団法人沖縄県宅地建物取引業協会,1,1,1,1,1,1,委託,土木建築部,1,18,462,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL273,公益社団法人全日本不動産協会沖縄県本部,1,1,1,1,1,1,委託,土木建築部,1,18,463,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL274,特定非営利活動法人首里まちづくり研究会,1,1,1,1,1,1,委託,土木建築部,1,3,464,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL033,一般社団法人cloud9,1,1,1,1,1,4,補助,環境部,4,19,47,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL278,(公社)西原町シルバー人材センター,1,1,1,1,1,1,委託,土木建築部,1,17,473,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL034,リライフ,1,1,1,1,1,4,補助,環境部,4,19,48,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL280,一般財団法人沖縄県セルプセンター,1,1,1,1,1,1,委託,土木建築部,1,7,482,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL281,(公社)那覇市シルバー人材センター,1,1,1,1,1,1,委託,土木建築部,1,17,483,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL282,同上,1,1,1,1,1,1,委託,土木建築部,1,17,484,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL283,特定非営利活動法人マーズ,1,1,1,1,1,1,委託,土木建築部,1,4,485,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL284,公益社団法人宮古島市シルバー人材センター,1,1,1,1,1,1,委託,土木建築部,1,4,487,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL035,にゃんばるわんばる,1,1,1,1,1,4,補助,環境部,4,19,49,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL285,(福)基督教児童福祉会愛隣園,1,1,1,1,1,1,委託,県議会事務局,1,7,497,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL286,認定特定非営利活動法人Teach For Japan,1,1,1,1,1,8,事業協力,教育庁,8,13,498,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL005,沖縄県消防協会,1,1,1,1,1,9,講師等,知事公室,9,8,5,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL036,動物愛護推進プロジェクト実行委員会,1,1,1,1,1,5,共催,環境部,5,7,50,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL287,わくわくの会・サイオンコミュニケーションズコンソーシアム,1,1,1,1,1,2,提案型公募による委託,教育庁,2,13,502,yes,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL289,一般財団法人沖縄県健康づくり財団,1,1,1,1,1,1,委託,教育庁,1,1,505,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL290,一般社団法人中部地区医師会,1,1,1,1,1,1,委託,教育庁,1,1,507,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL291,社会医療法人かりゆし会,1,1,1,1,1,1,委託,教育庁,1,1,508,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL292,医療法人徳州会宮古島徳州会病院,1,1,1,1,1,1,委託,教育庁,1,1,509,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL037,沖縄県獣医師会,1,1,1,1,1,5,共催,環境部,5,7,51,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL293,医療法人徳州会石垣島徳州会病院,1,1,1,1,1,1,委託,教育庁,1,1,510,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL294,NPO法人メンタルぷらす協会Reforest,1,1,1,1,1,6,後援,教育庁,6,13,514,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL295,一般社団法人ホワイトボード,1,1,1,1,1,6,後援,教育庁,6,13,515,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL296,NPO法人教育の杜,1,1,1,1,1,6,後援,教育庁,6,13,516,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL297,公益財団法人沖縄県国際交流・人材育成財団,1,1,1,1,1,4,補助,教育庁,4,13,517,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL298,一般財団法人ざぶん環境・文化プロジェクト,1,1,1,1,1,6,後援,教育庁,6,13,518,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL299,沖縄タイムス社、沖縄民踊研究会,1,1,1,1,1,6,後援,教育庁,6,6,519,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL038,どうぶつたちの病院沖縄・南西環境研究所・野生鳥獣対策連携センター共同企業体,1,1,1,1,1,1,委託,環境部,1,7,52,yes,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL301,全日本合唱連盟九州支部,1,1,1,1,1,6,後援,教育庁,6,2,522,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL302,国頭地区PTA連合会,1,1,1,1,1,6,後援,教育庁,6,13,523,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL304,日本青年団協議会,1,1,1,1,1,6,後援,教育庁,6,13,525,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL305,沖縄県豆記者交歓会,1,1,1,1,1,6,後援,教育庁,6,13,526,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL306,(公財)沖縄県老人クラブ連合会,1,1,1,1,1,6,後援,教育庁,6,13,527,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL307,沖縄県小売酒販組合,1,1,1,1,1,6,後援,教育庁,6,13,528,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL039,公益社団法人沖縄県獣医師会,1,1,1,1,1,1,委託,環境部,1,7,53,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL309,島尻地区青少年の育成会議,1,1,1,1,1,6,後援,教育庁,6,13,530,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL310,豊見城市子ども会育成連絡協議会,1,1,1,1,1,6,後援,教育庁,6,13,532,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL312,公益社団法人全国子ども会連合会,1,1,1,1,1,6,後援,教育庁,6,13,534,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL313,一般社団法人ガールスカウト沖縄県連盟,1,1,1,1,1,4,補助,教育庁,4,13,536,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL314,一般社団法人民族衣裳文化普及協会,1,1,1,1,1,6,後援,教育庁,6,6,537,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL040,NPO法人どうぶつたちの病院沖縄,1,1,1,1,1,1,委託,環境部,1,7,54,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL317,やいまSDGsシンポジウム実行委員会,1,1,1,1,1,6,後援,教育庁,6,8,541,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL318,公益財団法人日本習字教育財団,1,1,1,1,1,6,後援,教育庁,6,2,542,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL319,トーキョーコーヒー,1,1,1,1,1,6,後援,教育庁,6,2,543,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL320,子どもお仕事未来体験青年部実行委員会,1,1,1,1,1,6,後援,教育庁,6,2,546,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL321,(一社)沖縄県女性連合会,1,1,1,1,1,6,後援,教育庁,6,2,547,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL041,日本野鳥の会やんばる支部、宮古野鳥の会、カンムリワシリサーチ,1,1,1,1,1,1,委託,環境部,1,7,55,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL323,たいようのえくぼ1万人井戸端会議,1,1,1,1,1,7,実行委員会等,教育庁,7,2,554,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL324,全沖縄おかあさんコーラス連盟,1,1,1,1,1,6,後援,教育庁,6,2,555,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL325,湧き水fan倶楽部,1,1,1,1,1,9,講師等,教育庁,9,2,558,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL326,一般社団法人沖縄県美ら海教育学校,1,1,1,1,1,9,講師等,教育庁,9,2,559,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL042,一般社団法人西表財団,1,1,1,1,1,4,補助,環境部,4,7,56,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL327,NPO法人響愛学園パラ・アーティスト・マネージメント協会,1,1,1,1,1,6,後援,教育庁,6,2,560,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL328,那覇伝統織物事業協同組合,1,1,1,1,1,9,講師等,教育庁,9,2,562,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL329,特定非営利活動法人1万人井戸端会議,1,1,1,1,1,10,その他,教育庁,10,2,563,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL330,専門学校那覇日経ビジネス,1,1,1,1,1,3,指定管理者制度による委任,教育庁,3,2,564,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL331,特定非営利活動法人八重山星の会,1,1,1,1,1,3,指定管理者制度による委任,教育庁,3,2,565,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL332,沖縄じんぶんの杜共同筐体(一般社団法人沖縄じんぶん考房・特定非営利活動法人1万人井戸端会議),1,1,1,1,1,3,指定管理者制度による委任,教育庁,3,2,567,yes,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL333,特定非営利活動法人ばんず,1,1,1,1,1,3,指定管理者制度による委任,教育庁,3,2,568,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL334,NPO法人沖縄児童英語研究会,1,1,1,1,1,8,事業協力,教育庁,8,13,569,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL043,八重瀬町字小城公民館,1,1,1,1,1,4,補助,環境部,4,7,57,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL335,世界若者ウチナーンチュ連合会,1,1,1,1,1,1,委託,教育庁,1,11,571,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL336,公益財団法人放送番組センター,1,1,1,1,1,8,事業協力,教育庁,8,2,572,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL337,女流組踊研究会めばな,1,1,1,1,1,2,提案型公募による委託,教育庁,2,6,573,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL338,一般社団法人エーシーオー沖縄,1,1,1,1,1,6,後援,教育庁,6,13,574,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL339,一般社団法人トコイリヤ・ソサエティー,1,1,1,1,1,6,後援,教育庁,6,13,575,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL340,一般社団法人みむみむの森芸術文化振興グループ,1,1,1,1,1,6,後援,教育庁,6,13,576,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL341,社会福祉法人若杉福祉会,1,1,1,1,1,6,後援,教育庁,6,13,577,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL342,公益社団法人浦添青年会議所,1,1,1,1,1,6,後援,教育庁,6,13,578,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL343,公益社団法人沖縄県文化振興会,1,1,1,1,1,6,後援,教育庁,6,13,579,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL044,NPO法人おきにゃあわんネットワーク,1,1,1,1,1,1,委託,環境部,1,7,58,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL344,一般社団法人落語知育振興協会,1,1,1,1,1,6,後援,教育庁,6,13,580,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL345,公益財団法人民間放送教育協会,1,1,1,1,1,6,後援,教育庁,6,13,581,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL346,一般社団法人おきなわオペラアカデミー,1,1,1,1,1,6,後援,教育庁,6,13,582,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL348,日本バトン協会沖縄支部,1,1,1,1,1,6,後援,教育庁,6,6,584,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL349,全国はがき筆文字展実行委員会,1,1,1,1,1,6,後援,教育庁,6,6,585,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL350,一般社団法人カンタームス,1,1,1,1,1,6,後援,教育庁,6,6,587,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL351,公益財団法人沖縄県交通安全協会連合会,1,1,1,1,1,6,後援,教育庁,6,13,588,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL352,NPO法人沖縄がん教育サポートセンター,1,1,1,1,1,8,事業協力,教育庁,8,13,589,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL045,一般社団法人Cloud9,1,1,1,1,1,2,提案型公募による委託,環境部,2,7,59,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL353,公益財団法人沖縄県学校給食会,1,1,1,1,1,7,実行委員会等,教育庁,7,13,592,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL354,一般財団法人沖縄県環境科学センター,1,1,1,1,1,9,講師等,教育庁,9,13,594,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL356,おきなわ子ども未来ネットワーク,1,1,1,1,1,8,事業協力,病院事業局,8,1,599,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL006,沖縄県高圧ガス保安協会,1,1,1,1,1,9,講師等,知事公室,9,8,6,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL358,御万人すりてぃクリーン・グリーン・グレイシャス(CGG)運動沖縄県実行委員会,1,1,1,1,1,5,共催,警察本部,5,13,605,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL359,沖縄県酒造組合沖縄県卸売酒販組合沖縄県小売酒販組合(株)オリオンビール,1,1,1,1,1,6,後援,警察本部,6,13,608,yes,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL360,第74回社会を明るくする運動沖縄県推進委員会事務局,1,1,1,1,1,7,実行委員会等,警察本部,7,13,609,yes,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL361,一般社団法人沖縄県PTA連合会、沖縄県高等学校PTA連合会等(主催は、沖縄県教育委員会),1,1,1,1,1,6,後援,警察本部,6,13,610,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL363,公益財団法人暴力団追放沖縄県民会議,1,1,1,1,1,1,委託,警察本部,1,9,614,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL364,公益社団法人全日本断酒連盟沖縄県断酒会,1,1,1,1,1,8,事業協力,警察本部,8,9,615,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL365,ジェイ・ディ共済協同組合,1,1,1,1,1,6,後援,警察本部,6,9,616,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL007,日本防炎協会,1,1,1,1,1,9,講師等,知事公室,9,8,7,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL048,一般社団法人ADI災害研究所,1,1,1,1,1,1,委託,生活福祉部,1,8,72,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL008,日本無線協会,1,1,1,1,1,9,講師等,知事公室,9,8,8,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL053,特定非営利活動法人珊瑚舎スコーレ,1,1,1,1,1,2,提案型公募による委託,生活福祉部,2,13,84,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL054,特定非営利活動法人エンカレッジ,1,1,1,1,1,2,提案型公募による委託,生活福祉部,2,13,85,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL055,一般社団法人教育振興会,1,1,1,1,1,2,提案型公募による委託,生活福祉部,2,13,86,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL059,公益社団法人沖縄県手をつなぐ育成会・一般社団法人沖縄県知的障害者福祉協会共同企業体,1,1,1,1,1,1,委託,生活福祉部,1,1,94,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL061,社会福祉法人トゥムヌイ福祉会,1,1,1,1,1,2,提案型公募による委託,生活福祉部,2,1,96,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL062,公益財団法人沖縄県手をつなぐ育成会,1,1,1,1,1,1,委託,生活福祉部,1,1,97,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
S002PL063,特定非営利活動法人わくわくの会,1,1,1,1,1,1,委託,生活福祉部,1,1,98,no,machine_display_alias_only_not_actor_identity,"Repeated source label; not an organization count, registry crosswalk, or network-centrality claim."
