partner_display_label_id,partner_name_display_alias_machine,department_display_machine,source_row_count,mechanism_codes,issue_field_codes,source_row_numbers,edge_semantics,identity_status,human_gate,interpretation_limit
S002PL299,沖縄タイムス社、沖縄民踊研究会,教育庁,1,6,6,519,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL300,一般社団法人沖縄県女性連合会,教育庁,2,4,2,520;531,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL301,全日本合唱連盟九州支部,教育庁,1,6,2,522,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL302,国頭地区PTA連合会,教育庁,1,6,13,523,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL303,公益社団法人沖縄県青少年育成県民会議,教育庁,3,5;8,13,524;553;557,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL304,日本青年団協議会,教育庁,1,6,13,525,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL305,沖縄県豆記者交歓会,教育庁,1,6,13,526,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL306,(公財)沖縄県老人クラブ連合会,教育庁,1,6,13,527,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL307,沖縄県小売酒販組合,教育庁,1,6,13,528,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL308,沖縄県ユネスコ協会,教育庁,4,4;6,3;10;11;13,529;545;548;551,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL309,島尻地区青少年の育成会議,教育庁,1,6,13,530,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL310,豊見城市子ども会育成連絡協議会,教育庁,1,6,13,532,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL311,一般社団法人沖縄県PTA連合会,教育庁,4,4;6;7,2;13,533;535;550;593,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL312,公益社団法人全国子ども会連合会,教育庁,1,6,13,534,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL313,一般社団法人ガールスカウト沖縄県連盟,教育庁,1,4,13,536,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL314,一般社団法人民族衣裳文化普及協会,教育庁,1,6,6,537,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL315,社会福祉法人沖縄県共同募金会,教育庁,2,6,4,538;540,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL316,沖縄県高等学校PTA連合会,教育庁,2,4;6,2;13,539;552,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL317,やいまSDGsシンポジウム実行委員会,教育庁,1,6,8,541,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL318,公益財団法人日本習字教育財団,教育庁,1,6,2,542,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL319,トーキョーコーヒー,教育庁,1,6,2,543,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL320,子どもお仕事未来体験青年部実行委員会,教育庁,1,6,2,546,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL321,(一社)沖縄県女性連合会,教育庁,1,6,2,547,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL322,クラフトフェア沖縄実行委員,教育庁,2,6,6,549;556,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL323,たいようのえくぼ1万人井戸端会議,教育庁,1,7,2,554,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL324,全沖縄おかあさんコーラス連盟,教育庁,1,6,2,555,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL325,湧き水fan倶楽部,教育庁,1,9,2,558,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL326,一般社団法人沖縄県美ら海教育学校,教育庁,1,9,2,559,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL327,NPO法人響愛学園パラ・アーティスト・マネージメント協会,教育庁,1,6,2,560,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL328,那覇伝統織物事業協同組合,教育庁,1,9,2,562,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL329,特定非営利活動法人1万人井戸端会議,教育庁,1,10,2,563,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL330,専門学校那覇日経ビジネス,教育庁,1,3,2,564,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL331,特定非営利活動法人八重山星の会,教育庁,1,3,2,565,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL332,沖縄じんぶんの杜共同筐体(一般社団法人沖縄じんぶん考房・特定非営利活動法人1万人井戸端会議),教育庁,1,3,2,567,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL333,特定非営利活動法人ばんず,教育庁,1,3,2,568,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL334,NPO法人沖縄児童英語研究会,教育庁,1,8,13,569,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL335,世界若者ウチナーンチュ連合会,教育庁,1,1,11,571,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL336,公益財団法人放送番組センター,教育庁,1,8,2,572,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL337,女流組踊研究会めばな,教育庁,1,2,6,573,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL338,一般社団法人エーシーオー沖縄,教育庁,1,6,13,574,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL339,一般社団法人トコイリヤ・ソサエティー,教育庁,1,6,13,575,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL340,一般社団法人みむみむの森芸術文化振興グループ,教育庁,1,6,13,576,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL341,社会福祉法人若杉福祉会,教育庁,1,6,13,577,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL342,公益社団法人浦添青年会議所,教育庁,1,6,13,578,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL343,公益社団法人沖縄県文化振興会,教育庁,1,6,13,579,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL344,一般社団法人落語知育振興協会,教育庁,1,6,13,580,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL345,公益財団法人民間放送教育協会,教育庁,1,6,13,581,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL346,一般社団法人おきなわオペラアカデミー,教育庁,1,6,13,582,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL347,全日本ピアノ指導者協会沖縄支部,教育庁,2,6,6,583;586,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL348,日本バトン協会沖縄支部,教育庁,1,6,6,584,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL349,全国はがき筆文字展実行委員会,教育庁,1,6,6,585,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL350,一般社団法人カンタームス,教育庁,1,6,6,587,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL351,公益財団法人沖縄県交通安全協会連合会,教育庁,1,6,13,588,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL352,NPO法人沖縄がん教育サポートセンター,教育庁,1,8,13,589,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL353,公益財団法人沖縄県学校給食会,教育庁,1,7,13,592,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL354,一般財団法人沖縄県環境科学センター,教育庁,1,9,13,594,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL355,(公財)沖縄県学校給食会,教育庁,4,5;6,13,595;596;597;598,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL215,(一財)沖縄観光コンベンションビューロー,文化観光スポーツ部,4,1,4,372;373;378;379,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL216,観光事業者収益力向上サポートコンソーシアム((一財)沖縄観光コンベンションビューロー、(一財)沖縄ITイノベーション戦略センター)※共同企業体,文化観光スポーツ部,1,1,4,374,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL217,一般社団法人OTTOP,文化観光スポーツ部,2,4,4,375;377,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL218,一般財団法人沖縄観光コンベンションビューロー,文化観光スポーツ部,4,1,4,376;380;381;383,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL219,公益財団法人沖縄県産業振興公社,文化観光スポーツ部,2,1,4,382;384,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL220,公益社団法人西原町シルバー人材センター,文化観光スポーツ部,1,1,7,385,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL221,公益財団法人沖縄県文化振興会,文化観光スポーツ部,2,1,4;6,386;409,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL222,Maeda Lacquer Project(漆工房・前田貝揃案),文化観光スポーツ部,1,4,6,387,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL223,沖縄芝居研究会,文化観光スポーツ部,1,4,6,388,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL224,仲尾次区,文化観光スポーツ部,1,4,6,389,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL225,一般社団法人ビューローダンケ,文化観光スポーツ部,1,4,6,390,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL226,演劇ユニット多々ら,文化観光スポーツ部,1,4,6,391,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL227,2.24音楽祭実行委員会,文化観光スポーツ部,1,4,6,392,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL228,一般社団法人UNIVA,文化観光スポーツ部,1,4,6,393,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL229,沖縄ファミリーヒストリープロジェクト実行委員会,文化観光スポーツ部,1,4,6,394,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL230,「沖縄戦と平和劇」実行委員会,文化観光スポーツ部,1,4,6,395,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL231,特定非営利活動法人来間島大学まなびやー,文化観光スポーツ部,1,4,6,396,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL232,崎枝公民館,文化観光スポーツ部,1,4,6,397,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL233,With Artうらそえを考える会,文化観光スポーツ部,1,4,6,398,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL234,あなたの沖縄,文化観光スポーツ部,1,4,6,399,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL235,琉球薬草探究会,文化観光スポーツ部,1,4,6,400,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL236,NPO法人沖縄県沖縄語普及協議会,文化観光スポーツ部,1,4,6,401,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL237,しまくとぅばプロジェクト,文化観光スポーツ部,1,4,6,402,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL238,NPO法人たのしい教育研究所,文化観光スポーツ部,1,4,6,403,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL239,特定非営利法人Okinawa Hands-On NPO,文化観光スポーツ部,1,4,6,404,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL240,浦添市古典芸能琉球舞踊協会,文化観光スポーツ部,1,4,6,405,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL241,Kilua Hula Studio,文化観光スポーツ部,1,4,6,406,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL242,みゃーくふつの会,文化観光スポーツ部,1,4,6,407,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL243,特定非営利法人琉球交響楽団,文化観光スポーツ部,1,1,6,408,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL244,公益財団法人国立劇場おきなわ運営財団,文化観光スポーツ部,1,1,6,410,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL245,一般社団法人沖縄伝統空手道振興会,文化観光スポーツ部,8,1;4,6,411;412;413;414;415;416;417;418,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL246,沖縄県特別支援学校卒業生保護者連絡協議会,文化観光スポーツ部,1,6,6,419,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL247,国際沖縄剛柔流空手道連盟,文化観光スポーツ部,1,6,6,420,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL248,一般社団法人劉衛流龍鳳会,文化観光スポーツ部,1,6,6,421,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL249,沖縄県空手道連盟,文化観光スポーツ部,2,6,6,422;424,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL250,沖縄県空手道連合会,文化観光スポーツ部,1,6,6,423,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL251,国立大学法人琉球大学地域連携推進機構,文化観光スポーツ部,1,6,6,425,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL252,一般財団法人沖縄美ら島財団・株式会社国建共同企業体,文化観光スポーツ部,1,2,6,426,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL253,公益財団法人沖縄県スポーツ協会,文化観光スポーツ部,3,1;4,6,427;428;430,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL254,沖縄県レクリエーション協会,文化観光スポーツ部,1,1,6,429,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL255,特定非営利活動法人沖縄NGOセンター,文化観光スポーツ部,1,1,11,431,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
S002PL256,令和6年度おきなわ国際協力人材育成事業共同企業体(公社)青年海外協力協会沖縄事務所、(株)JTB沖縄,文化観光スポーツ部,1,2,11,432,source_label_x_department_cooccurrence,machine_display_alias_only_not_actor_identity,none_for_source_label_aggregation__HR032_only_for_identity_or_member_crosswalk,"Department visibility is source-row cooccurrence, not organizational dependence or stable partnership."
