event_id,participant_key,participant_no,source_name,canonical_name,actor_id,candidate_actor_id,identity_status,identity_review_status,origin_type,actor_class,action_type,role,relation_strength,target_institution,source_refs,source_locator,evidence_level,event_observation_status,hr020_queue_ids,interpretation_limit
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P023,23,Okinawa Women Act Against Military Violence,基地・軍隊を許さない行動する女たちの会,A049,,registry_actor,accepted_current_registry_match,okinawa_local,citizen_group,request_letter_and_civil_society_report,undersigned_request_participant,single_event_registry_participation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P024,24,Project Disagree,,,,event_only_name,event_only_no_registry_merge,okinawa_local,peace_human_rights_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P025,25,The Conference Opposing Heliport Construction,ヘリ基地反対協議会（海上ヘリ基地建設反対・平和と名護市政民主化を求める協議会）,A019,,registry_actor,accepted_current_registry_match,okinawa_local,citizen_network,request_letter_and_civil_society_report,undersigned_request_participant,single_event_registry_participation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P026,26,Wabiai no Sato Foundation,,,,event_only_name,event_only_no_registry_merge,okinawa_local,peace_human_rights_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P027,27,Veterans for Peace Ryukyu-Okinawa,Veterans for Peace Okinawa,A070,,registry_actor,accepted_current_registry_match,us_origin,international_advocacy_actor,request_letter_and_civil_society_report,undersigned_request_participant,single_event_registry_participation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P028,28,"Association for Conservation of Amami Forests, Rivers, and Coastal Ecosystems",,,,event_only_name,event_only_no_registry_merge,japan_domestic,environmental_ngo_or_group,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P029,29,Association for Conservation of Marine Communities,,,,alias_pending,needs_human_review,japan_domestic,environmental_ngo_or_group,request_letter_and_civil_society_report,undersigned_request_participant,pending_identity_not_scored,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,HR020-10,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P030,30,Environmental Network AMAMI (ENA),,,,event_only_name,event_only_no_registry_merge,japan_domestic,environmental_ngo_or_group,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P031,31,Iruka & Kujira (Dolphin & Whale) Action Network,,,,event_only_name,event_only_no_registry_merge,japan_domestic,environmental_ngo_or_group,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P032,32,Japan Environmental Lawyers for Future (JELF),日本環境法律家連盟（JELF）,A020,,registry_actor,accepted_current_registry_match,japan_domestic,lawyers_network,request_letter_and_civil_society_report,undersigned_request_participant,repeated_public_participation_2_events,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P033,33,Japan Wetlands Action Network,日本湿地ネットワーク（JAWAN）,A062,,registry_actor,accepted_current_registry_match,japan_domestic,domestic_japan_ngo,request_letter_and_civil_society_report,undersigned_request_participant,repeated_public_participation_2_events,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P034,34,Nature Conservation Society of Japan,日本自然保護協会,A004,,registry_actor,accepted_current_registry_match,japan_domestic,domestic_japan_ngo,request_letter_and_civil_society_report,undersigned_request_participant,repeated_public_participation_3_events,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P035,35,Pan-Seto Inland Sea Congress,,,,alias_pending,needs_human_review,japan_domestic,environmental_ngo_or_group,request_letter_and_civil_society_report,undersigned_request_participant,pending_identity_not_scored,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,HR020-09,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P036,36,Protect Henoko and Takae! NGO Network,,,,event_only_name,event_only_no_registry_merge,japan_domestic,environmental_ngo_or_group,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P037,37,Ramsar Network Japan,NPO法人 ラムサール・ネットワーク日本,A022,,registry_actor,accepted_current_registry_match,japan_domestic,domestic_japan_ngo,request_letter_and_civil_society_report,undersigned_request_participant,repeated_public_participation_3_events,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P038,38,The Nature and Culture Conservation Group of Amami (NCA),,,,event_only_name,event_only_no_registry_merge,japan_domestic,environmental_ngo_or_group,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P039,39,Ainokai Aitou,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P040,40,Airin Community Center,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P041,41,AKAY JAPAN,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P042,42,AKCDF-MAPALAD KA (The Philippines),,,,event_only_name,event_only_no_registry_merge,international,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P043,43,All Japan Dockworkers' Union (JDU) Kansai Regional Osaka Branch,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P044,44,Anti-war Network,,,A008,alias_pending,needs_human_review,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,pending_identity_not_scored,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,HR020-02,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P045,45,Budounokihoikuen,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P046,46,East Asian Community Institute,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P047,47,Family Home Suzuran,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P048,48,Family Home Sansouen,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P049,49,Family Home Yamayuri,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P050,50,Henoko dosha hanshutsu hantai zenkoku renraku kyougikai,辺野古土砂搬入反対全国協議会（辺野古土砂全協）,A067,,registry_actor,accepted_current_registry_match,japan_domestic,citizen_network,request_letter_and_civil_society_report,undersigned_request_participant,single_event_registry_participation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P051,51,Henoko ni kichi wo Zettai Tsukurasenai Osaka Kodo,,,A110,alias_pending,needs_human_review,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,pending_identity_not_scored,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,HR020-04,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P052,52,Henoko no Umi ni Kichi wo Tsukurasenai Kobe Kodo,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P053,53,Kyoto Shimin Center,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P054,54,Myougasan Tennpoji,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P055,55,Nonoyurihoikuen,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P056,56,NPO Active Center Uda,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P057,57,NPO Myogamura,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P058,58,NPO Sansouen Kazoku,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P059,59,NPO Warabemura,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P060,60,Ohagi Myogamura,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P061,61,Ohisama Firm Ryudo Shizen Noen,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P062,62,Peaceforum-Yamaguchi,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P063,63,Social Democratic Party Miyazaki,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P064,64,Social Welfare Organization SHUKO-GAKUEN,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P065,65,Stop! Henoko Reclamation Campaign,,,A106,alias_pending,needs_human_review,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,pending_identity_not_scored,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,HR020-05,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P066,66,STOP! Henoko Shinkichikensetsu Osaka Action,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P067,67,Straight Inc.,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P068,68,The Association for Military Base Free Peaceful Okinawa,,,A072,alias_pending,needs_human_review,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,pending_identity_not_scored,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,HR020-03,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P069,69,Yokaichi Megumi Nursery School,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P070,70,Yuntaku Takae,,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
EV2020_OEJP_MMC_71,EV2020_OEJP_MMC_71:P071,71,"ZENKO, National Assembly for Peace and Democracy",,,,event_only_name,event_only_no_registry_merge,japan_domestic,peace_human_rights_labor_or_other,request_letter_and_civil_society_report,undersigned_request_participant,single_event_observation,U.S. Marine Mammal Commission,S006,"Letter of Request to the U.S. Marine Mammal Commission, 2020-07-10, pp. 5-7",E4,accepted_source_list_observation,,"Publicly listed participation in this event only; not evidence of a stable alliance, membership, funding, or continuing coordination."
