observation_id,source_module,source_record_id,observation_scope,canonical_case_or_event_id,event_or_case_name,date_start,date_end,stage_order,actor_or_entity_id,actor_or_entity_name,entity_kind,role,action_family,action_family_zh,action_scope,action_detail,venue_id,venue_label,venue_group,venue_group_zh,place,target_type,target_id_or_name,repertoire_unit_id,counting_unit_rule,evidence_level,source_refs,review_status,review_layer,new_fact_status,sequence_limit,interpretation_limit,derivation_or_formal_inclusion_status
HET_R8R021,R8_HR014,R8R021,case_specific_role,R8C05,Ishigaki GSDF-deployment referendum implementation litigation,2019-09,2020-08-27,,P8E009,大井琢,person,counsel,legal_action,司法／诉讼行动,event_or_process_action,Formal counsel opinion identifies Oi as plaintiffs' attorney in the related status-confirmation litigation and describes the legal claims.,V006,japan_or_local_court,legal_judicial,法院／司法,Ishigaki; Hirae-Omata,institution_or_recipient,Ishigaki City,RU_43036061BE,unique canonical_case_or_event_id x action_family x venue_group,E4,S139,human_checked,human_reviewed,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",HR-014: counsel role is limited to the related later status-confirmation phase and is not automatically transferred to every claim in the 2020 mandatory-order judgment.,
HET_R8R022,R8_HR014,R8R022,case_specific_role,R8C05,Ishigaki GSDF-deployment referendum implementation litigation,2019-09,2020-08-27,,P8E010,Ishigaki City and Mayor,public_institution_set,defendant_and_target,legal_action,司法／诉讼行动,event_or_process_action,Official judgment identifies Ishigaki City as defendant and the mayor's alleged inaction/implementation duty as target.,V006,japan_or_local_court,legal_judicial,法院／司法,Ishigaki; Hirae-Omata,institution_or_recipient,Ishigaki residents,RU_43036061BE,unique canonical_case_or_event_id x action_family x venue_group,E4,S137,human_checked,human_reviewed,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",Council rejection and mayoral implementation duty are distinct institutional steps.,
HET_R8R023,R8_HR014,R8R023,case_specific_role,R8C06,Awase tidal-flat landfill public-funds resident litigation (first and second waves),2005-05-20,2017-10-18,,P8E011,Awase resident plaintiffs,procedural_collective,plaintiff,legal_action,司法／诉讼行动,event_or_process_action,Official judgments and JELF-hosted formal statement identify resident plaintiffs challenging public expenditure.,V006,japan_or_local_court,legal_judicial,法院／司法,Awase tidal flat; Okinawa City,institution_or_recipient,Governor of Okinawa; Mayor of Okinawa City,RU_6C6D2501A9,unique canonical_case_or_event_id x action_family x venue_group,E4,S140;S142,human_checked,human_reviewed,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",First- and second-wave plaintiff populations require separate person-level records if later needed.,
HET_R8R024,R8_HR014,R8R024,case_specific_role,R8C06,Awase tidal-flat landfill public-funds resident litigation (first and second waves),2005-05-20,2017-10-18,,P8E012,Awase litigation counsel group,procedural_collective,counsel,legal_action,司法／诉讼行动,event_or_process_action,Formal 2017 statement is signed by the second Awase plaintiffs and counsel groups.,V006,japan_or_local_court,legal_judicial,法院／司法,Awase tidal flat; Okinawa City,institution_or_recipient,Governor of Okinawa; Mayor of Okinawa City,RU_6C6D2501A9,unique canonical_case_or_event_id x action_family x venue_group,E4,S142,human_checked,human_reviewed,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",The statement does not provide a full attorney roster.,
HET_R8R025,R8_HR014,R8R025,case_specific_role,R8C06,Awase tidal-flat landfill public-funds resident litigation (first and second waves),2005-05-20,2017-10-18,,A055,泡瀬干潟を守る連絡会,registered_actor,supporter,legal_action,司法／诉讼行动,event_or_process_action,Formal JELF page identifies the group's co-representative at the plaintiffs/counsel press conference; it does not name A055 as an organizational plaintiff.,V006,japan_or_local_court,legal_judicial,法院／司法,Awase tidal flat; Okinawa City,institution_or_recipient,Awase resident litigation,RU_6C6D2501A9,unique canonical_case_or_event_id x action_family x venue_group,E3,S142,human_checked,human_reviewed,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect","HR-014: A055 is a case-specific supporter, not an organizational plaintiff or counsel.",
HET_R8R026,R8_HR014,R8R026,case_specific_role,R8C06,Awase tidal-flat landfill public-funds resident litigation (first and second waves),2005-05-20,2017-10-18,,A020,日本環境法律家連盟（JELF）,registered_actor,supporter,legal_action,司法／诉讼行动,event_or_process_action,JELF published the formal plaintiffs/counsel statement and documents the case; the page does not establish JELF as named counsel or plaintiff.,V006,japan_or_local_court,legal_judicial,法院／司法,Awase tidal flat; Okinawa City,institution_or_recipient,Awase resident litigation,RU_6C6D2501A9,unique canonical_case_or_event_id x action_family x venue_group,E3,S142,human_checked,human_reviewed,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect","HR-014: A020 is a supporter/formal-material host in Awase, not plaintiff or counsel. Its Dugong-case plaintiff role must not be generalized across cases.",
HET_R8R027,R8_HR014,R8R027,case_specific_role,R8C06,Awase tidal-flat landfill public-funds resident litigation (first and second waves),2005-05-20,2017-10-18,,P8E013,Governor of Okinawa; Mayor of Okinawa City,public_institution_set,defendant_officials_and_targets,legal_action,司法／诉讼行动,event_or_process_action,Official court record identifies the challenged prefectural and municipal public-expenditure decisions.,V006,japan_or_local_court,legal_judicial,法院／司法,Awase tidal flat; Okinawa City,institution_or_recipient,Awase resident plaintiffs,RU_6C6D2501A9,unique canonical_case_or_event_id x action_family x venue_group,E4,S140;S143,human_checked,human_reviewed,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",Institutional defendants are not civic actors.,
HET_R9ST001,R9_FORMAL_STAGE,R9ST001,institutional_process_stage,R9C_NAGO_1997,1997 Nago heliport referendum,1997-06-27,,1,,Nago City,institutional_forum_or_process,process_stage:initiation,signature_direct_request,签名／直接请求,event_or_process_action,名護市民投票推進協議会向名护市启动条例制定直接请求准备,V008,municipal_referendum,electoral_referendum,公投／选举程序,Nago,decision_body_or_forum,Nago City,RU_9B777FF547,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S001,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",官方事件名称与 A068 当前规范名的映射仍待人工决定；不得据此推定后续组织连续性。,accepted
HET_R9ST002,R9_FORMAL_STAGE,R9ST002,institutional_process_stage,R9C_NAGO_1997,1997 Nago heliport referendum,1997-07-08,1997-09-16,2,,Nago Election Administration Commission / Mayor,institutional_forum_or_process,process_stage:signature_request,signature_direct_request,签名／直接请求,event_or_process_action,取得代表者证明、进行一个月签名、提交并由选管审查后提出条例制定直接请求,V008,municipal_referendum,electoral_referendum,公投／选举程序,Nago,decision_body_or_forum,Nago Election Administration Commission / Mayor,RU_9B777FF547,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S001,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",签名数量表示程序参与，不等于组织成员数。,accepted
HET_R9ST003,R9_FORMAL_STAGE,R9ST003,institutional_process_stage,R9C_NAGO_1997,1997 Nago heliport referendum,1997-09-25,1997-10-06,3,,Nago City Council / Mayor,institutional_forum_or_process,process_stage:council_ordinance,council_or_ordinance_gate,议会／条例门槛,event_or_process_action,市长附意见提交；市议会以17对11通过四选项修正案；条例公布,V008,municipal_referendum,electoral_referendum,公投／选举程序,Nago,decision_body_or_forum,Nago City Council / Mayor,RU_ADEE13FC6A,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S001,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",修正后的问题设计不能与市民团体原案混同。,accepted
HET_R9ST004,R9_FORMAL_STAGE,R9ST004,institutional_process_stage,R9C_NAGO_1997,1997 Nago heliport referendum,1997-12-21,1997-12-21,4,,Nago Election Administration Commission,institutional_forum_or_process,process_stage:vote,referendum_vote_result,投票／结果程序,event_or_process_action,实施名护市海上直升机场基地建设是非市民投票,V008,municipal_referendum,electoral_referendum,公投／选举程序,Nago,decision_body_or_forum,Nago Election Administration Commission,RU_D49DAAF555,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S003;R9S022,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",咨询型投票不能写成法律上阻止国家项目。,accepted
HET_R9ST005,R9_FORMAL_STAGE,R9ST005,institutional_process_stage,R9C_NAGO_1997,1997 Nago heliport referendum,1997-12-21,1997-12-21,5,,Nago Election Administration Commission,institutional_forum_or_process,process_stage:result,referendum_vote_result,投票／结果程序,event_or_process_action,"官方结果按条件选项合并：反对16,639，赞成14,267",V008,municipal_referendum,electoral_referendum,公投／选举程序,Nago,decision_body_or_forum,Nago Election Administration Commission,RU_D49DAAF555,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S022,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",百分比必须注明分母：反对占全体投票者约52.85%，占有效票约53.84%；不使用官方XLS中有90票差异的当日投票小计。,accepted
HET_R9ST006,R9_FORMAL_STAGE,R9ST006,institutional_process_stage,R9C_NAGO_1997,1997 Nago heliport referendum,1997-12-24,1997-12-24,6,,Nago Mayor,institutional_forum_or_process,process_stage:post_result_executive,executive_interpretation,行政解释／后续决定,event_or_process_action,比嘉市长宣布接受海上基地并辞职,V008,municipal_referendum,electoral_referendum,公投／选举程序,Nago,decision_body_or_forum,Nago Mayor,RU_FCD38B68C6,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S002,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",显示咨询型结果与行政决定可以分离，不等于投票没有政治意义。,accepted
HET_R9ST008,R9_FORMAL_STAGE,R9ST008,institutional_process_stage,R9C_YONAGUNI_2015,2015 Yonaguni JSDF-deployment referendum,2014-12-01,2014-12-01,2,,Yonaguni Town Council / Mayor,institutional_forum_or_process,process_stage:council_ordinance,council_or_ordinance_gate,议会／条例门槛,event_or_process_action,制定关于自卫队基地建设民意的个别住民投票条例,V008,municipal_referendum,electoral_referendum,公投／选举程序,Yonaguni,decision_body_or_forum,Yonaguni Town Council / Mayor,RU_753228943A,unique canonical_case_or_event_id x action_family x venue_group,E3,R9S005,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",现有文本来自大学法规数据库，不是町公报或议会原件。,accepted
HET_R9ST009,R9_FORMAL_STAGE,R9ST009,institutional_process_stage,R9C_YONAGUNI_2015,2015 Yonaguni JSDF-deployment referendum,2015-01-13,2015-01-16,3,,Yonaguni Town Council / Mayor,institutional_forum_or_process,process_stage:ordinance_amendment,council_or_ordinance_gate,议会／条例门槛,event_or_process_action,两次修正条例，调整投票制度细节,V008,municipal_referendum,electoral_referendum,公投／选举程序,Yonaguni,decision_body_or_forum,Yonaguni Town Council / Mayor,RU_753228943A,unique canonical_case_or_event_id x action_family x venue_group,E3,R9S005,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",修正内容与表决过程仍需町公报／议会原始记录。,accepted
HET_R9ST011,R9_FORMAL_STAGE,R9ST011,institutional_process_stage,R9C_YONAGUNI_2015,2015 Yonaguni JSDF-deployment referendum,2015-02-22,2015-02-22,5,,Yonaguni Election Administration Commission,institutional_forum_or_process,process_stage:vote,referendum_vote_result,投票／结果程序,event_or_process_action,实施沿岸监视部队等部署是非住民投票,V008,municipal_referendum,electoral_referendum,公投／选举程序,Yonaguni,decision_body_or_forum,Yonaguni Election Administration Commission,RU_099F3AD739,unique canonical_case_or_event_id x action_family x venue_group,E3,R9S005,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",条例文本支持町长执行、选管办理；不是由A014或A015单独实施。,accepted
HET_R9ST013,R9_FORMAL_STAGE,R9ST013,institutional_process_stage,R9C_YONAGUNI_2015,2015 Yonaguni JSDF-deployment referendum,2015-03,,7,,Yonaguni Mayor,institutional_forum_or_process,process_stage:post_result_executive,executive_interpretation,行政解释／后续决定,event_or_process_action,町长在施政方针中称结果使部署争议决着，同时承认约四成反对,V008,municipal_referendum,electoral_referendum,公投／选举程序,Yonaguni,decision_body_or_forum,Yonaguni Mayor,RU_B342AC1B7A,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S006,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",这是町长的官方解释，不代表全体町民共识。,accepted
HET_R9ST014,R9_FORMAL_STAGE,R9ST014,institutional_process_stage,R9C_PREF_2019,2019 Okinawa Henoko prefectural referendum,2018-04-16,2018-05-22,1,,Civil-society organizing,institutional_forum_or_process,process_stage:initiation,signature_direct_request,签名／直接请求,event_or_process_action,「辺野古」県民投票の会成立并准备条例制定直接请求,V007,prefectural_referendum,electoral_referendum,公投／选举程序,Okinawa Prefecture,decision_body_or_forum,Civil-society organizing,RU_761489D45F,unique canonical_case_or_event_id x action_family x venue_group,E3,R9S021;R9S030;R9S031,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",成立日来自后续讲座记录；官方材料确认事件期组织与请求代表角色，但不能证明全部签名者为成员。,accepted
HET_R9ST015,R9_FORMAL_STAGE,R9ST015,institutional_process_stage,R9C_PREF_2019,2019 Okinawa Henoko prefectural referendum,2018-05-23,2018-07-23,2,,Municipal election commissions,institutional_forum_or_process,process_stage:signature_collection,signature_direct_request,签名／直接请求,event_or_process_action,全县签名活动并经市町村选管审查,V007,prefectural_referendum,electoral_referendum,公投／选举程序,Okinawa Prefecture,decision_body_or_forum,Municipal election commissions,RU_761489D45F,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S013,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",签名者不是组织成员。,accepted
HET_R9ST016,R9_FORMAL_STAGE,R9ST016,institutional_process_stage,R9C_PREF_2019,2019 Okinawa Henoko prefectural referendum,2018-09-05,2018-09-05,3,,Okinawa Prefecture,institutional_forum_or_process,process_stage:direct_request,signature_direct_request,签名／直接请求,event_or_process_action,33名条例制定请求代表者向冲绳县提出直接请求,V007,prefectural_referendum,electoral_referendum,公投／选举程序,Okinawa Prefecture,decision_body_or_forum,Okinawa Prefecture,RU_761489D45F,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S009;R9S030;R9S031,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",33名请求代表者不自动等于A051全部成员。,accepted
HET_R9ST017,R9_FORMAL_STAGE,R9ST017,institutional_process_stage,R9C_PREF_2019,2019 Okinawa Henoko prefectural referendum,2018-09-20,2018-10-31,4,,Okinawa Prefectural Assembly / Governor,institutional_forum_or_process,process_stage:assembly_ordinance,council_or_ordinance_gate,议会／条例门槛,event_or_process_action,县议会审议并制定县民投票条例第62号,V007,prefectural_referendum,electoral_referendum,公投／选举程序,Okinawa Prefecture,decision_body_or_forum,Okinawa Prefectural Assembly / Governor,RU_162FAD6728,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S010,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",条例由直接请求启动，但经过议会／知事制度化。,accepted
HET_R9ST018,R9_FORMAL_STAGE,R9ST018,institutional_process_stage,R9C_PREF_2019,2019 Okinawa Henoko prefectural referendum,2019-01-29,2019-01-31,5,,Okinawa Prefectural Assembly / Governor,institutional_forum_or_process,process_stage:ordinance_amendment,council_or_ordinance_gate,议会／条例门槛,event_or_process_action,为全县实施加入‘どちらでもない’第三选项,V007,prefectural_referendum,electoral_referendum,公投／选举程序,Okinawa Prefecture,decision_body_or_forum,Okinawa Prefectural Assembly / Governor,RU_162FAD6728,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S011,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",选项变化是制度转换，不是简单技术调整。,accepted
HET_R9ST019,R9_FORMAL_STAGE,R9ST019,institutional_process_stage,R9C_PREF_2019,2019 Okinawa Henoko prefectural referendum,2019-02-24,2019-02-24,6,,Governor / municipal election administration,institutional_forum_or_process,process_stage:vote,referendum_vote_result,投票／结果程序,event_or_process_action,全41市町村实施县民投票,V007,prefectural_referendum,electoral_referendum,公投／选举程序,Okinawa Prefecture,decision_body_or_forum,Governor / municipal election administration,RU_3B4892AF2A,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S012,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",投票是咨询／民意表达机制。,accepted
HET_R9ST020,R9_FORMAL_STAGE,R9ST020,institutional_process_stage,R9C_PREF_2019,2019 Okinawa Henoko prefectural referendum,2019-02-24,2019-03-01,7,,Governor / Japan and U.S. executive targets,institutional_forum_or_process,process_stage:result_notification,referendum_vote_result,投票／结果程序,event_or_process_action,"反对434,273（71.7%）、赞成114,933、どちらでもない52,682；知事向日美政府通知",V007,prefectural_referendum,electoral_referendum,公投／选举程序,Okinawa Prefecture,decision_body_or_forum,Governor / Japan and U.S. executive targets,RU_3B4892AF2A,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S012,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",结果没有直接停止工程的法律效力。,accepted
HET_R9ST021,R9_FORMAL_STAGE,R9ST021,institutional_process_stage,R9C_ISHIGAKI_2018_2024,Ishigaki JSDF referendum drive and two litigation chains,2018-10,2018-12-20,1,,Ishigaki residents / Election Administration Commission,institutional_forum_or_process,process_stage:signature_collection,signature_direct_request,签名／直接请求,event_or_process_action,居民收集有效签名并请求实施住民投票,V008,municipal_referendum,electoral_referendum,公投／选举程序,Ishigaki,decision_body_or_forum,Ishigaki residents / Election Administration Commission,RU_B4A88E8601,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S015,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",法院确认程序事实，但没有把全部行动归给A011或把全部签名者认定为组织成员。,accepted
HET_R9ST022,R9_FORMAL_STAGE,R9ST022,institutional_process_stage,R9C_ISHIGAKI_2018_2024,Ishigaki JSDF referendum drive and two litigation chains,2018-12-20,2018-12-20,2,,Ishigaki Mayor,institutional_forum_or_process,process_stage:direct_request,signature_direct_request,签名／直接请求,event_or_process_action,27名请求代表向石垣市长提出条例制定／实施请求,V008,municipal_referendum,electoral_referendum,公投／选举程序,Ishigaki,decision_body_or_forum,Ishigaki Mayor,RU_B4A88E8601,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S015,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",27名请求代表与A011成员的逐一映射未闭合。,accepted
HET_R9ST023,R9_FORMAL_STAGE,R9ST023,institutional_process_stage,R9C_ISHIGAKI_2018_2024,Ishigaki JSDF referendum drive and two litigation chains,2019-02-01,2019-02-01,3,,Ishigaki City Council,institutional_forum_or_process,process_stage:council_rejection,council_or_ordinance_gate,议会／条例门槛,event_or_process_action,石垣市议会否决市长提交的住民投票条例案,V008,municipal_referendum,electoral_referendum,公投／选举程序,Ishigaki,decision_body_or_forum,Ishigaki City Council,RU_F3F7754AB3,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S014;R9S023,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",2月1日是议会决定日；2月4日是市政府通知日。,accepted
HET_R9ST024,R9_FORMAL_STAGE,R9ST024,institutional_process_stage,R9C_ISHIGAKI_2018_2024,Ishigaki JSDF referendum drive and two litigation chains,2019-06-17,2019-06-17,4,,Ishigaki City Council,institutional_forum_or_process,process_stage:second_council_rejection,council_or_ordinance_gate,议会／条例门槛,event_or_process_action,市议员提出議案第2号住民投票条例案，市议会再次否决,V008,municipal_referendum,electoral_referendum,公投／选举程序,Ishigaki,decision_body_or_forum,Ishigaki City Council,RU_F3F7754AB3,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S024,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",第二案是市议员提案；不得写成运动方直接提交或市长第二次付议。,accepted
HET_R9ST025,R9_FORMAL_STAGE,R9ST025,institutional_process_stage,R9C_ISHIGAKI_2018_2024,Ishigaki JSDF referendum drive and two litigation chains,2019-09,,5,,Naha District Court,institutional_forum_or_process,process_stage:judicial_filing,legal_action,司法／诉讼行动,event_or_process_action,请求代表／签名居民提起实施义务付け等行政诉讼,V006,japan_or_local_court,legal_judicial,法院／司法,Ishigaki,decision_body_or_forum,Naha District Court,RU_9A9D6A44CC,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S015;R9S016,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",法院匿名化个人原告；A011不能因此写成组织原告。,accepted
HET_R9ST026,R9_FORMAL_STAGE,R9ST026,institutional_process_stage,R9C_ISHIGAKI_2018_2024,Ishigaki JSDF referendum drive and two litigation chains,2020-08-27,2020-08-27,6,,Naha District Court,institutional_forum_or_process,process_stage:district_court_result,legal_action,司法／诉讼行动,event_or_process_action,那霸地裁审理实施义务付け等请求,V006,japan_or_local_court,legal_judicial,法院／司法,Ishigaki,decision_body_or_forum,Naha District Court,RU_9A9D6A44CC,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S015;R9S016,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",‘却下’是程序性／适法性判断，不是对部署政策是非的实体裁判。,accepted
HET_R9ST029,R9_FORMAL_STAGE,R9ST029,institutional_process_stage,R9C_ISHIGAKI_2018_2024,Ishigaki JSDF referendum drive and two litigation chains,2021-06-28,2021-06-28,9,,Ishigaki City Council,institutional_forum_or_process,process_stage:ordinance_framework_change,council_or_ordinance_gate,议会／条例门槛,event_or_process_action,市议会通过议员提出的自治基本条例修正案，删除住民投票第27/28条,V008,municipal_referendum,electoral_referendum,公投／选举程序,Ishigaki,decision_body_or_forum,Ishigaki City Council,RU_F3F7754AB3,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S018;R9S025,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",只说明制度机会结构改变；不推断由诉讼直接导致。,accepted
HET_R9R002,R9_FORMAL_ROLE,R9R002,institutional_process_role,R9C_NAGO_1997,1997 Nago heliport referendum,1997-06-27,,1,R9E001,宮城康博,individual,formal_request_representative,signature_direct_request,签名／直接请求,event_or_process_action,1997 direct-request initiation,V008,municipal_referendum,electoral_referendum,公投／选举程序,Nago,process_stage,Request preparation,RU_9B777FF547,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S001,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",个人角色不建立person registry，也不自动转嫁给A068以外的组织。,accepted
HET_R9R003,R9_FORMAL_ROLE,R9R003,institutional_process_role,R9C_NAGO_1997,1997 Nago heliport referendum,1997-07-08,1997-09-16,2,R9E002,名護市選挙管理委員会,government_body,signature_verifier_and_vote_administrator,signature_direct_request,签名／直接请求,event_or_process_action,signature and vote stages,V008,municipal_referendum,electoral_referendum,公投／选举程序,Nago,process_stage,"19,734 submitted / 17,539 valid",RU_9B777FF547,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S001;R9S022,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",制度执行角色，不是运动 actor。,accepted
HET_R9R004,R9_FORMAL_ROLE,R9R004,institutional_process_role,R9C_NAGO_1997,1997 Nago heliport referendum,1997-09-25,1997-10-06,3,R9E003,名護市議会,council,ordinance_decision_body,council_or_ordinance_gate,议会／条例门槛,event_or_process_action,council ordinance stage,V008,municipal_referendum,electoral_referendum,公投／选举程序,Nago,process_stage,Four-choice ordinance,RU_ADEE13FC6A,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S001,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",记录议决，不把议会整体写成公民组织盟友或对手。,accepted
HET_R9R005,R9_FORMAL_ROLE,R9R005,institutional_process_role,R9C_NAGO_1997,1997 Nago heliport referendum,1997-12-24,1997-12-24,6,R9E004,比嘉鉄也,individual,mayor_and_post_result_decision_maker,executive_interpretation,行政解释／后续决定,event_or_process_action,post-result executive stage,V008,municipal_referendum,electoral_referendum,公投／选举程序,Nago,process_stage,Mayor accepts and resigns,RU_FCD38B68C6,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S002,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",个人行政决定不转写为任何组织角色。,accepted
HET_R9R009,R9_FORMAL_ROLE,R9R009,institutional_process_role,R9C_YONAGUNI_2015,2015 Yonaguni JSDF-deployment referendum,2014-12-01,2014-12-01,2,R9E006,与那国町議会,council,ordinance_decision_body,council_or_ordinance_gate,议会／条例门槛,event_or_process_action,ordinance and amendments,V008,municipal_referendum,electoral_referendum,公投／选举程序,Yonaguni,process_stage,Ordinance No. 23,RU_753228943A,unique canonical_case_or_event_id x action_family x venue_group,E3,R9S005,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",现依据为大学法规数据库，需町议会原始记录。,accepted
HET_R9R010,R9_FORMAL_ROLE,R9R010,institutional_process_role,R9C_YONAGUNI_2015,2015 Yonaguni JSDF-deployment referendum,2015-02-22,2015-02-22,5,R9E007,与那国町選挙管理委員会,government_body,vote_administrator,referendum_vote_result,投票／结果程序,event_or_process_action,vote stage,V008,municipal_referendum,electoral_referendum,公投／选举程序,Yonaguni,process_stage,Referendum held,RU_099F3AD739,unique canonical_case_or_event_id x action_family x venue_group,E3,R9S005,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",制度角色来自条例文本；投票结果表仍待当地调取。,accepted
HET_R9R011,R9_FORMAL_ROLE,R9R011,institutional_process_role,R9C_YONAGUNI_2015,2015 Yonaguni JSDF-deployment referendum,2015-03,,7,R9E008,外間守吉,individual,mayor_and_post_result_interpreter,executive_interpretation,行政解释／后续决定,event_or_process_action,post-result stage,V008,municipal_referendum,electoral_referendum,公投／选举程序,Yonaguni,process_stage,Mayor interprets result,RU_B342AC1B7A,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S006,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect",町长解释不是全体町民共识。,accepted
HET_R9R012,R9_FORMAL_ROLE,R9R012,institutional_process_role,R9C_PREF_2019,2019 Okinawa Henoko prefectural referendum,2018-04-16,2018-05-22,1,A051,「辺野古」県民投票の会,registry_actor,initiative_signature_and_direct_request_organizer,signature_direct_request,签名／直接请求,event_or_process_action,initiative through direct request,V007,prefectural_referendum,electoral_referendum,公投／选举程序,Okinawa Prefecture,process_stage,A051 organizes initiative,RU_761489D45F,unique canonical_case_or_event_id x action_family x venue_group,E4,R9S030;R9S031,ai_seeded,formal_accepted,existing_formal_fact_only,"ordered display, when used, is chronology/composition only and does not establish causal effect","33名请求代表和92,848名签名者不自动等于组织成员。",accepted
