edge_id,actor_id,issue_id,issue_label,relation_basis,source_ref,evidence_level,review_status,notes,original_actor_id,human_decision,review_task_id,human_reviewer,review_date,reviewed_fields,scope_status,superseded_by_edge_id,decision_source_report,interpretation_limit,scope_kind,scope_review_status,scope_human_decision,scope_review_task_id,scope_human_reviewer,scope_review_date,scope_reviewed_fields,scope_claim_status,scope_approved_formulation,scope_boundary,scope_decision_source_report,invalidated_source_ref,claim_status,graph_eligibility,review_scope,confirmed_scope,missing_scope,case_id,package_source_keys,approved_formulation
AI207,A109,I021,noise,Fourth Kadena base-noise injunction litigation counsel role,S149;S150;S151;S152,E4,human_checked,HR-011 main-thread finalization; issue relation is source-bounded and does not imply a stable inter-organizational alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI208,A109,I007,life_safety,Fourth Kadena litigation addresses residents' daily noise harm,S149;S150;S151;S152,E4,human_checked,HR-011 main-thread finalization; issue relation is source-bounded and does not imply a stable inter-organizational alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI209,A109,I011,legal,Case-specific legal representation in fourth Kadena litigation,S149;S150;S151;S152,E4,human_checked,HR-011 main-thread finalization; issue relation is source-bounded and does not imply a stable inter-organizational alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI210,A109,I001,anti_base,Flight-injunction claim concerning Kadena base-noise burden,S149;S150;S151;S152,E4,human_checked,HR-011 main-thread finalization; issue relation is source-bounded and does not imply a stable inter-organizational alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI211,A110,I003,Henoko,Sustained Osaka public actions opposing Henoko base construction,S153;S154,E3,human_checked,HR-011 main-thread finalization; issue relation is source-bounded and does not imply a stable inter-organizational alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI212,A110,I001,anti_base,Sustained Osaka public actions opposing Henoko base construction,S153;S154,E3,human_checked,HR-011 main-thread finalization; issue relation is source-bounded and does not imply a stable inter-organizational alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI213,A110,I024,solidarity,Mainland public solidarity actions concerning Henoko,S153;S154,E3,human_checked,HR-011 main-thread finalization; issue relation is source-bounded and does not imply a stable inter-organizational alliance.,,,,,,,scope_reviewed_organizational_positioning,,,A110—solidarity；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,organizational_positioning,human_checked,accept,HR019-SCOPE-AI213,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,2004–2026 可见的长期大阪／关西边野古声援功能；不生成稳定联盟,A110—solidarity；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch18_v1.md,,,,,,,,,
AI214,A052,I021,noise,Cross-round Kadena base-noise plaintiff-group role,S026;S149;S151;S155,E4,human_checked,HR-011/HR-012 user-reviewed issue coding. Issue association does not imply a stable inter-organizational alliance or funding relation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI215,A053,I021,noise,Cross-round Futenma base-noise plaintiff-group role,S027;S135;S156,E4,human_checked,HR-011/HR-012 user-reviewed issue coding. Issue association does not imply a stable inter-organizational alliance or funding relation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI216,A107,I001,anti_base,Direct Henoko new-base opposition photo-exhibit activity,S144;S295,E3,human_checked,HR-011 main-thread finalization; S295 is YWCA-authored rather than independent reporting and the issue relation does not imply a stable inter-organizational alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI217,A108,I025,anti_war,Prefecture-wide anti-war network formed to prevent Okinawa becoming a battlefield,S146;S147;S148,E4,human_checked,HR-011 main-thread finalization; issue relation is source-bounded and does not imply a stable inter-organizational alliance.,,,,,,,scope_reviewed_organizational_positioning,,,A108—anti_war；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,organizational_positioning,human_checked,accept,HR019-SCOPE-AI217,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,组织名称、目的和持续活动直接支持；与 peace 属同一框架,A108—anti_war；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch13_v1.md,,,,,,,,,
AI218,A110,I026,mobilization,Long-running fixed Osaka/Kansai action repertoire,S153;S154,E3,human_checked,HR-011 main-thread finalization; issue relation is source-bounded and does not imply a stable inter-organizational alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI219,A111,I022,women,Prefectural women's-network identity and women-focused public action,S200;S201,E4,human_checked,HR-013 human-approved actor-issue observation; dated mobilization does not imply a stable inter-organizational alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI220,A111,I019,peace,"Long-running women-led peace mobilization, including dated 1995 and 2024 actions",S201,E4,human_checked,HR-013 human-approved actor-issue observation; dated mobilization does not imply a stable inter-organizational alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI221,A111,I001,anti_base,Dated base-removal and U.S.-military accountability mobilization,S200;S201,E4,human_checked,HR-013 human-approved actor-issue observation; dated mobilization does not imply a stable inter-organizational alliance.,,,,,,,scope_reviewed_event_specific,,,A111 沖縄県女性団体連絡協議会—anti_base；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,event_specific,human_checked,accept,HR019-SCOPE-AI221,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,只按 1995 等具日且明确提出基地撤去的行动使用；2024 人权动员本身不自动证明反基地立场,A111 沖縄県女性団体連絡協議会—anti_base；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch13_v1.md,,,,,,,,,
AI222,A111,I023,human_rights,2024 mobilization framed U.S.-military sexual violence as a rights and accountability issue,S200;S201,E4,human_checked,HR-013 human-approved actor-issue observation; dated mobilization does not imply a stable inter-organizational alliance.,,,,,,,scope_reviewed_organizational_positioning,,,A111—human_rights；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,organizational_positioning,human_checked,accept,HR019-SCOPE-AI222,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,1995–2024 多期重复的人权、尊严和美军性暴力问责功能；不表示逐年连续,A111—human_rights；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch13_v1.md,,,,,,,,,
AI223,A112,I006,groundwater,宮古島地下水研究会—groundwater 表示该会持续从事宫古岛地下水研究、监测、水源保护区域与条例／行政倡议。,S269;S270;S271,E4,human_checked,HR-027 accepted the registry issue_tags field; this edge-level formulation remains a candidate and is not publication-approved. Apply the actor notes' no-causality/no-alliance boundary. HR-035 Batch 2 principal-confirmed factual review (HR035-B02-AI223).,,accept,HR035-B02-AI223,project_principal_user,2026-07-20,relation_existence;actor_identity;issue_mapping;source_ref;evidence_level;interpretation_boundary,scope_reviewed_organizational_positioning,,docs/human_review_return_HR035_batch02_v1.md,记录的是组织研究／倡议功能和风险主张；行政往返不等于正式合作、共同立场或已证污染事实。,organizational_positioning,human_checked,accept,HR019-SCOPE-AI223,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,组织名称、设立目的、研究、监测、条例倡议和持续事业计划直接支持,A112—groundwater；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch14_v1.md,,supported_bounded,reviewed_actor_issue,organizational_positioning,S269、S270 为研究会公开材料，S271 为宫古岛市对研究会见解的正式回答，共同闭合研究、风险表达和行政倡议。,不确认研究会提出的所有污染风险已经发生，也不确认污染源、健康因果或政府采纳全部提案。,,,宮古島地下水研究会—groundwater 表示该会持续从事宫古岛地下水研究、监测、水源保护区域与条例／行政倡议。
AI224,A112,I008,health_risk,Public risk framing around substances that could affect drinking-water sources,S269;S270,E4,ai_seeded,HR-027 accepted the registry issue_tags field; this edge-level formulation remains a candidate and is not publication-approved. Apply the actor notes' no-causality/no-alliance boundary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI225,A112,I007,life_safety,宮古島地下水研究会—life_safety 表示其把地下水作为饮用水源与“命之水”进行保护，并将水源安全纳入组织倡议。,S270;S271,E4,human_checked,HR-027 accepted the registry issue_tags field; this edge-level formulation remains a candidate and is not publication-approved. Apply the actor notes' no-causality/no-alliance boundary. HR-035 Batch 2 principal-confirmed factual review (HR035-B02-AI225).,,accept,HR035-B02-AI225,project_principal_user,2026-07-20,relation_existence;actor_identity;issue_mapping;source_ref;evidence_level;interpretation_boundary,scope_reviewed_organizational_positioning,,docs/human_review_return_HR035_batch02_v1.md,life_safety 仅指饮用水源与生活安全框架；风险表达不升级为已证健康损害或污染源认定。,organizational_positioning,human_checked,accept,HR019-SCOPE-AI225,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,持续把地下水作为饮用水源和“命之水”保护；不证明健康损害,A112—life_safety；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch14_v1.md,,supported_bounded,reviewed_actor_issue,organizational_positioning,S270 的水道水源保护提案与 S271 的市政府正式回应直接显示饮用水源保护和行政沟通。,不确认已发生具体健康损害、疾病因果或研究会风险判断已获行政机关实体认可。,,,宮古島地下水研究会—life_safety 表示其把地下水作为饮用水源与“命之水”进行保护，并将水源安全纳入组织倡议。
AI226,A112,I020,environment,宮古島地下水研究会—environment 表示其持续开展地下水保全、井泉／水源调查、污染预防及与珊瑚礁生态相连的环境倡议。,S158;S204;S270,E4,human_checked,HR-027 accepted the registry issue_tags field; this edge-level formulation remains a candidate and is not publication-approved. Apply the actor notes' no-causality/no-alliance boundary. HR-035 Batch 2 principal-confirmed factual review (HR035-B02-AI226).,,accept,HR035-B02-AI226,project_principal_user,2026-07-20,relation_existence;actor_identity;issue_mapping;source_ref;evidence_level;interpretation_boundary,scope_reviewed_organizational_positioning,,docs/human_review_return_HR035_batch02_v1.md,组织研究与预防性倡议不等于污染事实、损害程度或政策效果；不得生成与行政机关的联盟关系。,organizational_positioning,human_checked,accept,HR019-SCOPE-AI226,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,地下水保全、井泉调查、污染预防及珊瑚礁关切属于持续环境功能,A112—environment；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch14_v1.md,,supported_bounded,reviewed_actor_issue,organizational_positioning,S158 的团体概要、S204 的持续活动索引和 S270 的水源保护提案共同支持环境研究／倡议功能。,不确认所有污染主张、生态影响或设施排水因果已经由独立监测或行政机关证实。,,,宮古島地下水研究会—environment 表示其持续开展地下水保全、井泉／水源调查、污染预防及与珊瑚礁生态相连的环境倡议。
AI227,A113,I006,groundwater,PFAS sampling and groundwater investigation requests in Ginowan/Futenma,S273;S274;S276;S277,E4,ai_seeded,HR-027 accepted the registry issue_tags field; this edge-level formulation remains a candidate and is not publication-approved. Apply the actor notes' no-causality/no-alliance boundary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI228,A113,I008,health_risk,Requests for exposure/health investigation and bounded PFAS risk communication,S273;S276,E4,ai_seeded,HR-027 accepted the registry issue_tags field; this edge-level formulation remains a candidate and is not publication-approved. Apply the actor notes' no-causality/no-alliance boundary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI229,A113,I007,life_safety,Resident-led sampling and requests concerning school/community safety,S274;S275;S278,E4,ai_seeded,HR-027 accepted the registry issue_tags field; this edge-level formulation remains a candidate and is not publication-approved. Apply the actor notes' no-causality/no-alliance boundary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI230,A113,I020,environment,PFAS contamination monitoring and administrative requests,S273;S274;S277,E4,ai_seeded,HR-027 accepted the registry issue_tags field; this edge-level formulation remains a candidate and is not publication-approved. Apply the actor notes' no-causality/no-alliance boundary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI231,A113,I011,legal,宜野湾ちゅら水会—legal 当前可冻结到 2022 年 PFAS 血液检查请愿、委员会参考人陈述及相关市议会程序。,S273;S274,E4,human_revised,HR-027 accepted the registry issue_tags field; this edge-level formulation remains a candidate and is not publication-approved. Apply the actor notes' no-causality/no-alliance boundary. HR-035 batch 01 principal-confirmed factual freeze (HR035-B01-AI231).,,revise,HR035-B01-AI231,project_principal_user,2026-07-20,relation_existence;actor_identity;issue_mapping;source_ref;evidence_level;interpretation_boundary,scope_reviewed_institutional_or_case_role,,docs/human_review_return_HR035_batch01_v1.md,只表示 petition／formal-procedure user，不是一般法律组织；不推断 PFAS 因果、污染源、实体胜败或程序效果。,institutional_or_case_role,human_checked,accept,HR019-SCOPE-AI231,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,宜野湾ちゅら水会—legal 当前可冻结到 2022 年 PFAS 血液检查请愿、委员会参考人陈述及相关市议会程序。,只表示 petition／formal-procedure user，不是一般法律组织；不推断 PFAS 因果、污染源、实体胜败或程序效果。,docs/human_review_return_HR019_edge_scope_batch14_v1.md,,supported_bounded,reviewed_actor_issue,institutional_or_case_role,S273 点名该会参考人并记录请愿内容；S274 官方意见书点名该会采样及市议会制度输出。,现有 S273/S274 不支持 2025–2026 公害调停申请、审查及程序性驳回；该阶段须另行登记、归档来源后再冻结。,,,宜野湾ちゅら水会—legal 当前可冻结到 2022 年 PFAS 血液检查请愿、委员会参考人陈述及相关市议会程序。
AI232,A114,I001,anti_base,全日本港湾労働組合沖縄地方本部—anti_base 表示该地方本部在 2015 年抗议集会中明确反对边野古新基地，并在 2025 年地方分支报告中记录基地议题现场学习与和平行进参与。,S286;S289,E3,human_revised,HR-027 accepted the registry issue_tags field; this edge-level formulation remains a candidate and is not publication-approved. Apply the actor notes' no-causality/no-alliance boundary. HR-035 Batch 2 principal-confirmed factual review (HR035-B02-AI232).,,revise,HR035-B02-AI232,project_principal_user,2026-07-20,relation_existence;actor_identity;issue_mapping;source_ref;evidence_level;interpretation_boundary,scope_reviewed_organizational_positioning,,docs/human_review_return_HR035_batch02_v1.md,只归属沖縄地方本部／其具名分支的两个有日期行动；劳组地方行动不转嫁全国本部，共同行进不生成联盟。,organizational_positioning,human_checked,accept,HR019-SCOPE-AI232,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,2015–2026分支级行动反复连接边野古、基地负担和“基地ない沖縄”,A114—anti_base；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch14_v1.md,,supported_bounded,reviewed_actor_issue,organizational_positioning,S286 直接点名沖縄地方本部并记录反对边野古新基地；S289 是地方分支 2025 年和平行进与基地问题学习报告。,不支持原表所称 2015–2026 连续行动，也不确认其反对沖縄所有基地或全国本部实施相同行动。,,,全日本港湾労働組合沖縄地方本部—anti_base 表示该地方本部在 2015 年抗议集会中明确反对边野古新基地，并在 2025 年地方分支报告中记录基地议题现场学习与和平行进参与。
AI233,A114,I002,anti_military,全日本港湾労働組合沖縄地方本部—anti_military 仅表示其在 2024 年反对美国海军军舰使用石垣／那霸民用港，并以罢工等方式介入该次港湾军事利用争议。,S287;S288,E4,human_revised,HR-027 accepted the registry issue_tags field; this edge-level formulation remains a candidate and is not publication-approved. Apply the actor notes' no-causality/no-alliance boundary. HR-035 Batch 2 principal-confirmed factual review (HR035-B02-AI233).,,revise,HR035-B02-AI233,project_principal_user,2026-07-20,relation_existence;actor_identity;issue_mapping;source_ref;evidence_level;interpretation_boundary,scope_revised_event_specific,,docs/human_review_return_HR035_batch02_v1.md,严格限定 2024 年民用港军事利用／军舰寄港事件；不裁定罢工合法性、效果或更广泛政治立场。,event_specific,human_revised,revise,HR035-B02-AI233,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,全日本港湾労働組合沖縄地方本部—anti_military 仅表示其在 2024 年反对美国海军军舰使用石垣／那霸民用港，并以罢工等方式介入该次港湾军事利用争议。,严格限定 2024 年民用港军事利用／军舰寄港事件；不裁定罢工合法性、效果或更广泛政治立场。,docs/human_review_return_HR035_batch02_v1.md,,supported_bounded,reviewed_actor_issue,event_specific,S287 官方决议记录地方本部对军舰寄港及民用港军事利用的反对和罢工方针；S288 国会记录确认 2024 年石垣罢工及官方转述理由。,不确认该地方本部对所有军队、全部日美演习或所有时期持一般性 anti_military 定位。,,,全日本港湾労働組合沖縄地方本部—anti_military 仅表示其在 2024 年反对美国海军军舰使用石垣／那霸民用港，并以罢工等方式介入该次港湾军事利用争议。
AI234,A114,I019,peace,全日本港湾労働組合沖縄地方本部—peace 表示其在 2015 年反安保法案／新基地抗议及 2025 年 5·15 和平行进中有具名参与。,S286;S289,E3,human_revised,HR-027 accepted the registry issue_tags field; this edge-level formulation remains a candidate and is not publication-approved. Apply the actor notes' no-causality/no-alliance boundary. HR-035 Batch 2 principal-confirmed factual review (HR035-B02-AI234).,,revise,HR035-B02-AI234,project_principal_user,2026-07-20,relation_existence;actor_identity;issue_mapping;source_ref;evidence_level;interpretation_boundary,scope_reviewed_organizational_positioning,,docs/human_review_return_HR035_batch02_v1.md,以两个具日期的地方本部／分支行动为限；活动参与不证明政策效果、联盟或全国本部同等行动。,organizational_positioning,human_checked,accept,HR019-SCOPE-AI234,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,2015行动及2024–2026连续和平行进支持持续和平活动,A114—peace；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch14_v1.md,,supported_bounded,reviewed_actor_issue,organizational_positioning,S286 闭合 2015 年地方本部抗议行动，S289 闭合 2025 年地方分支和平行进参与与基地问题学习。,不支持“2024–2026 连续和平行进”，也不确认其在两个有证年份之外的持续频率或全部分支活动。,,,全日本港湾労働組合沖縄地方本部—peace 表示其在 2015 年反安保法案／新基地抗议及 2025 年 5·15 和平行进中有具名参与。
AI235,A114,I007,life_safety,Union's stated port-worker occupational-safety framing,S287;S288,E4,ai_seeded,HR-027 accepted the registry issue_tags field; this edge-level formulation remains a candidate and is not publication-approved. Apply the actor notes' no-causality/no-alliance boundary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI236,A114,I026,mobilization,全日本港湾労働組合沖縄地方本部—mobilization 表示现有材料记录其在 2015、2024、2025 年分别采用抗议集会、港湾罢工和和平行进等行动方式。,S286;S288;S289,E4,human_revised,HR-027 accepted the registry issue_tags field; this edge-level formulation remains a candidate and is not publication-approved. Apply the actor notes' no-causality/no-alliance boundary. HR-035 Batch 2 principal-confirmed factual review (HR035-B02-AI236).,,revise,HR035-B02-AI236,project_principal_user,2026-07-20,relation_existence;actor_identity;issue_mapping;source_ref;evidence_level;interpretation_boundary,scope_reviewed_organizational_positioning,,docs/human_review_return_HR035_batch02_v1.md,这里只编码可观察的重复行动 repertoire；不同事件不得合并为稳定联盟、统一运动组织或因果链。,organizational_positioning,human_checked,accept,HR019-SCOPE-AI236,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,集会、罢工、港湾抗议和年度行进构成重复组织 repertoire,A114—mobilization；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch14_v1.md,,supported_bounded,reviewed_actor_issue,organizational_positioning,S286、S288、S289 分别闭合抗议集会、石垣港罢工及 5·15 和平行进等有日期行动。,不确认完整行动清单、年度连续性、动员规模准确性、组织能力强弱或行动效果。,,,全日本港湾労働組合沖縄地方本部—mobilization 表示现有材料记录其在 2015、2024、2025 年分别采用抗议集会、港湾罢工和和平行进等行动方式。
AI237,A115,I022,women,新日本婦人の会沖縄県本部—women 表示其作为全国女性会员组织的新日本婦人の会之沖縄县本部，以女性会员和县本部—支部—班结构开展地方活动。,S280;S282;S283,E4,human_checked,HR-027 accepted the registry issue_tags field; this edge-level formulation remains a candidate and is not publication-approved. Apply the actor notes' no-causality/no-alliance boundary. HR-035 Batch 2 principal-confirmed factual review (HR035-B02-AI237).,,accept,HR035-B02-AI237,project_principal_user,2026-07-20,relation_existence;actor_identity;issue_mapping;source_ref;evidence_level;interpretation_boundary,scope_reviewed_organizational_positioning,,docs/human_review_return_HR035_batch02_v1.md,母体组织结构可支持地方本部身份，不支持分支间行动转嫁、党派隶属或全部成员意见一致。,organizational_positioning,human_checked,accept,HR019-SCOPE-AI237,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,女性会员组织及县本部—支部—班结构的核心组织属性,A115—women；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch14_v1.md,,supported_bounded,reviewed_actor_issue,organizational_positioning,S280 官方组织介绍确认女性组织及都道府县本部结构；S282、S283 独立点名沖縄県本部的地方行动。,不确认全部沖縄女性由该会代表，也不把中央本部每项声明或其他县本部行动转移给 A115。,,,新日本婦人の会沖縄県本部—women 表示其作为全国女性会员组织的新日本婦人の会之沖縄县本部，以女性会员和县本部—支部—班结构开展地方活动。
AI238,A115,I023,human_rights,Dated requests concerning U.S.-military sexual violence,S281;S282,E4,ai_seeded,HR-027 accepted the registry issue_tags field; this edge-level formulation remains a candidate and is not publication-approved. Apply the actor notes' no-causality/no-alliance boundary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI239,A115,I019,peace,Local requests and public action framed through peace and women's rights,S281;S282,E4,ai_seeded,HR-027 accepted the registry issue_tags field; this edge-level formulation remains a candidate and is not publication-approved. Apply the actor notes' no-causality/no-alliance boundary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI240,A115,I001,anti_base,新日本婦人の会沖縄県本部—anti_base 表示其在 2014 年由县本部会员开展反对边野古新基地行动，并在 2018 年由沖縄県本部启动边野古县民投票条例签名动员。,S254;S281;S283,E4,human_checked,HR-027 accepted the registry issue_tags field; this edge-level formulation remains a candidate and is not publication-approved. Apply the actor notes' no-causality/no-alliance boundary. HR-035 Batch 2 principal-confirmed factual review (HR035-B02-AI240).,,accept,HR035-B02-AI240,project_principal_user,2026-07-20,relation_existence;actor_identity;issue_mapping;source_ref;evidence_level;interpretation_boundary,scope_reviewed_organizational_positioning,,docs/human_review_return_HR035_batch02_v1.md,仅使用明确归因地方本部的材料；共同动员不生成党派隶属、稳定联盟、选举因果或政策效果。,organizational_positioning,human_checked,accept,HR019-SCOPE-AI240,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,县本部多期具名行动支持；不得由全国中央声明或共同署名单独承担,A115—anti_base；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch14_v1.md,,supported_bounded,reviewed_actor_issue,organizational_positioning,S254 中央本部官方谈话明确归因沖縄県本部会员的反新基地行动；S283 精确点名沖縄県本部的边野古县民投票签名行动。,不确认全国本部的全部反基地行动属于 A115，也不支持 2014、2018 以外所有时期或所有基地的一般立场。,,,新日本婦人の会沖縄県本部—anti_base 表示其在 2014 年由县本部会员开展反对边野古新基地行动，并在 2018 年由沖縄県本部启动边野古县民投票条例签名动员。
AI241,A115,I010,referendum,新日本婦人の会沖縄県本部—referendum 仅表示冲绳县本部在 2018 年启动边野古县民投票条例签名动员。,S283,E3,human_checked,HR-027 accepted the registry issue_tags field; this edge-level formulation remains a candidate and is not publication-approved. Apply the actor notes' no-causality/no-alliance boundary. HR-035 batch 01 principal-confirmed factual freeze (HR035-B01-AI241).,,accept,HR035-B01-AI241,project_principal_user,2026-07-20,relation_existence;actor_identity;issue_mapping;source_ref;evidence_level;interpretation_boundary,scope_reviewed_institutional_or_case_role,,docs/human_review_return_HR035_batch01_v1.md,分支行动不转移给全国组织；共同动员不生成党派隶属、稳定联盟或政策效果。,institutional_or_case_role,human_checked,accept,HR019-SCOPE-AI241,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,新日本婦人の会沖縄県本部—referendum 仅表示冲绳县本部在 2018 年启动边野古县民投票条例签名动员。,分支行动不转移给全国组织；共同动员不生成党派隶属、稳定联盟或政策效果。,docs/human_review_return_HR019_edge_scope_batch15_v1.md,,supported_bounded,reviewed_actor_issue,institutional_or_case_role,S283 精确点名沖縄県本部、行动日期、边野古县民投票条例对象及签名动员。,不确认全国本部实施该行动，也不支持 2018–2019 以外的持续县民投票角色。,,,新日本婦人の会沖縄県本部—referendum 仅表示冲绳县本部在 2018 年启动边野古县民投票条例签名动员。
AI242,A076,I004,dugong,A076→I004 dugong；仅指其作为具名原告参加冲绳儒艮／栖息地案件,S093;S060,E4,human_checked,HR-024 case-specific actor-issue mapping. 统一 scope=case、case_id=R8C01、review_status=human_checked；不补组织持续性，不生成联盟、胜诉或工程效果。 Package-local source keys not centralized: EA-S003.,,accept,HR024-002,project_principal_user,2026-07-19,actor_id;issue_id;relation_basis;source_ref;scope_kind;case_id;interpretation_limit,active_case_specific,,docs/human_review_return_HR024_HR025_batch03_v1.md,统一 scope=case、case_id=R8C01、review_status=human_checked；不补组织持续性，不生成联盟、胜诉或工程效果。,case,human_checked,accept,HR024-002,project_principal_user,2026-07-19,scope_kind;case_id;scope_boundary,supported_bounded,A076→I004 dugong；仅指其作为具名原告参加冲绳儒艮／栖息地案件,统一 scope=case、case_id=R8C01、review_status=human_checked；不补组织持续性，不生成联盟、胜诉或工程效果。,docs/human_review_return_HR024_HR025_batch03_v1.md,,supported_bounded,case_role,relation_existence;case_role;interpretation_boundary,Actor-issue connection within R8C01 Okinawa Dugong litigation.,Organization continuity and any activity outside R8C01 are not established by this edge.,R8C01,EA-S002;EA-S001;EA-S003,A076→I004 dugong；仅指其作为具名原告参加冲绳儒艮／栖息地案件
AI243,A076,I011,legal,A076→I011 legal；仅指通过美国 NHPA／APA 司法程序进入法律路径；不外推其他案件,S093;S060,E4,human_checked,HR-024 case-specific actor-issue mapping. 统一 scope=case、case_id=R8C01、review_status=human_checked；不补组织持续性，不生成联盟、胜诉或工程效果。,,accept,HR024-003,project_principal_user,2026-07-19,actor_id;issue_id;relation_basis;source_ref;scope_kind;case_id;interpretation_limit,active_case_specific,,docs/human_review_return_HR024_HR025_batch03_v1.md,统一 scope=case、case_id=R8C01、review_status=human_checked；不补组织持续性，不生成联盟、胜诉或工程效果。,case,human_checked,accept,HR024-003,project_principal_user,2026-07-19,scope_kind;case_id;scope_boundary,supported_bounded,A076→I011 legal；仅指通过美国 NHPA／APA 司法程序进入法律路径；不外推其他案件,统一 scope=case、case_id=R8C01、review_status=human_checked；不补组织持续性，不生成联盟、胜诉或工程效果。,docs/human_review_return_HR024_HR025_batch03_v1.md,,supported_bounded,case_role,relation_existence;case_role;interpretation_boundary,Actor-issue connection within R8C01 Okinawa Dugong litigation.,Organization continuity and any activity outside R8C01 are not established by this edge.,R8C01,EA-S002;EA-S001,A076→I011 legal；仅指通过美国 NHPA／APA 司法程序进入法律路径；不外推其他案件
